model,var_num,train_subset_size,train_auc_score,test_auc_score,train_f1_score,test_f1_score,test_pr_auc,test_pr_no_skill,train_efron_r2,test_efron_r2,train_ffc_r2,test_ffc_r2,test_briern_r2,test_imv_r2
lgb,5,19721,0.6507984285864564,0.8128474142892141,0.5280114041339986,0.4619699719518231,0.5804630172582901,0.2255463718878353,0.32324088752770874,0.24434584154232386,0.32324088752770874,0.24904279267062568,0.13273418733547376,0.10428429872636988
lgb,6,19721,0.6547923872473531,0.8144417021085177,0.5417626728110598,0.4700768973587428,0.5908595636568321,0.2255463718878353,0.3396394505930215,0.24960159092032708,0.3396394505930215,0.25426587366760467,0.13181099037464178,0.10599759677946449
lgb,7,19721,0.657731759014624,0.8154247531995287,0.5571285571285571,0.47579575596816975,0.5963507572371798,0.2255463718878353,0.34822802816471876,0.2539058349113291,0.34822802816471876,0.2585433635893757,0.13105492978548902,0.10711508625935703
lgb,8,19721,0.6600276014178146,0.8175197428272276,0.5577882285877156,0.48035803083043266,0.598526507779174,0.2255463718878353,0.35474013961628204,0.25722137143326385,0.35474013961628204,0.2618382915924089,0.13047254028773475,0.10835595121584547
lgb,9,19721,0.6593608190130918,0.8156093913232538,0.5646958011996572,0.4790319907177192,0.5970541587627562,0.2255463718878353,0.3589868393197778,0.254938148325337,0.3589868393197778,0.25956926040976014,0.1308735991059047,0.10731264919595447
lgb,10,19721,0.6613230359263579,0.817552084272924,0.5651119669091427,0.48282694848084545,0.5984960102212016,0.2255463718878353,0.36071949631147937,0.2568180453088428,0.36071949631147937,0.2614374724390328,0.13054338640795654,0.10822457002656069
lgb,11,19721,0.663475201481447,0.8163517314670923,0.5774367718101734,0.4872305140961858,0.5978297534325117,0.2255463718878353,0.3672833963779738,0.25640898635850595,0.3672833963779738,0.26103095609350635,0.13061523952586443,0.10773701625068162
lgb,12,19721,0.6683842287921141,0.818858930538189,0.5836619718309859,0.49640287769784175,0.6016821725356448,0.2255463718878353,0.37482647133068325,0.2607017908006114,0.37482647133068325,0.2652970775716629,0.1298611883469813,0.10944956027111885
lgb,13,19721,0.6715284264614683,0.8212344404748322,0.5934810215888247,0.502360410223018,0.603741322838402,0.2255463718878353,0.3862373760103779,0.264113115957339,0.3862373760103779,0.26868719881206904,0.12926197312749585,0.11072199699959527
lgb,14,19721,0.6711573735333306,0.8217578291289258,0.5967424880651503,0.501796798431885,0.6056589853020324,0.2255463718878353,0.391886671632688,0.2660152167865698,0.391886671632688,0.2705774766736949,0.1289278602201926,0.11123447950701142
lgb,15,19721,0.6707858520300667,0.8239827409723731,0.5945109078114004,0.5008950366151343,0.6087347849003606,0.2255463718878353,0.391609081458827,0.2684140551914501,0.391609081458827,0.27296140451846473,0.12850649303434825,0.1125154324761422
lgb,16,19721,0.6715581809819882,0.8253767714970748,0.6066481994459834,0.5020177562550443,0.609985323042732,0.2255463718878353,0.40135414401225267,0.2708816168268553,0.40135414401225267,0.27541362842790384,0.1280730542916247,0.11325756004638957
lgb,17,19721,0.6764223422243121,0.8275830965271789,0.6116478056858956,0.5111646586345382,0.616219994157712,0.2255463718878353,0.4035579489089597,0.2758789448508221,0.4035579489089597,0.280379894351255,0.12719525025033698,0.11491002264703183
lgb,18,19721,0.6781120827016355,0.8295933423908907,0.6151288445552785,0.5144694533762058,0.6169162003817026,0.2255463718878353,0.4117009326443116,0.2782646374078376,0.4117009326443116,0.2827507580593558,0.1267761921941568,0.11601301943482707
lgb,19,19721,0.6744375751330929,0.830978118556848,0.6095634095634096,0.50767987065481,0.6168572271410612,0.2255463718878353,0.40930878926088377,0.2784737348907469,0.40930878926088377,0.28295855584630336,0.12673946324327734,0.11660430860836668
lgb,20,19721,0.6765815991953628,0.8302835145040011,0.6144244105409153,0.5115904700579523,0.6189126173069897,0.2255463718878353,0.41526243678178765,0.27913954854627,0.41526243678178765,0.28362023097606626,0.12662250996049107,0.1163901243508465
lgb,21,19721,0.6786728499840333,0.8305048186313592,0.6186556927297668,0.5156099130994529,0.6173390492289335,0.2255463718878353,0.4146270407857222,0.27852219932208133,0.4146270407857222,0.2830067190352469,0.12673095023923195,0.11630795343715805
lgb,22,19721,0.6788014152843115,0.8319236055419006,0.6283283008509469,0.5156325156325157,0.6218728623096703,0.2255463718878353,0.42270654597402835,0.28211408568806384,0.42270654597402835,0.2865762791630546,0.12610001859880646,0.11738839666946202
lgb,23,19721,0.6783999049729643,0.8336773455718909,0.6278751369112815,0.5149277688603532,0.6225220504481201,0.2255463718878353,0.4231529187836126,0.28337693122232555,0.4231529187836126,0.28783127517556006,0.1258781938740374,0.11817048623848588
lgb,24,19721,0.6769226633154174,0.8339786393781009,0.6321854849773632,0.5123327422215057,0.62124686752133,0.2255463718878353,0.42470588612040927,0.283324375287896,0.42470588612040927,0.28777904591524817,0.12588742556973853,0.11829287010756226
lgb,25,19721,0.6764676768677814,0.8333391124265578,0.6340594602000275,0.5111431778098445,0.6203218530500614,0.2255463718878353,0.42521647690779674,0.2813516287690697,0.42521647690779674,0.28581856147939166,0.12623394772284854,0.1178756503629397
lgb,26,19721,0.6788920845712502,0.8329036401805356,0.627900627900628,0.5155725922376618,0.6208940531578985,0.2255463718878353,0.426417536651018,0.2825531813719566,0.426417536651018,0.28701264554155703,0.12602288938815936,0.11778629127947897
lgb,1,19920,0.5,0.521476262335533,0.0,0.0,0.4505628233760792,0.22580321285140562,0.0009530221068925204,0.001258939157803729,0.0009530221068925204,0.008603684022853497,0.1754335387236315,0.0006744196073190166
lgb,2,19920,0.5043178026450598,0.5977288300296054,0.02944997834560416,0.02507522567703109,0.30504160354259546,0.22580321285140562,0.03575532010505256,0.022862411350746625,0.03575532010505256,0.030048284214156173,0.1716387877875584,0.011201122340138665
lgb,3,19920,0.5117646914116505,0.6601318789073797,0.0931884663602173,0.06023803740587807,0.35185187375177446,0.22580321285140562,0.11649876653929903,0.05591009208697051,0.11649876653929903,0.06285293220354926,0.1658338080931463,0.02840158184971684
lgb,4,19920,0.5163782235332954,0.6603060521866175,0.12218122181221812,0.08138981437410757,0.3526694554709515,0.22580321285140562,0.12404994256721258,0.055797213765087283,0.12404994256721258,0.06274088398919586,0.16585363569834805,0.02822239367688434
lgb,5,19920,0.6552608452298702,0.8124523761717991,0.5359955005624297,0.4706845725515885,0.580110085276155,0.22580321285140562,0.32486916307539826,0.24388227615071933,0.32486916307539826,0.2494427682415643,0.13281561476473197,0.10400419725562828
lgb,6,19920,0.6557769807314879,0.8139298423549274,0.549626918203576,0.4719362338093656,0.5898008957470129,0.22580321285140562,0.34233564127806193,0.24924091876378662,0.34233564127806193,0.25476200338020305,0.13187434412590102,0.10565848283434363
lgb,7,19920,0.6538454554889944,0.8150564629122397,0.5520966595593461,0.4682206942814019,0.5930630470438869,0.22580321285140562,0.34438762501529663,0.251288856618172,0.34438762501529663,0.2567948806932433,0.13151461426300945,0.10656292454771735
lgb,8,19920,0.6618161526748964,0.8184255571182537,0.5656996587030717,0.4840806801133522,0.5999489089030364,0.22580321285140562,0.3562058229037811,0.25896628779551467,0.3562058229037811,0.2644158520178499,0.13016603756725154,0.10886984222952614
lgb,9,19920,0.6629823190204718,0.8169752487684869,0.5725512208812799,0.48606760098928276,0.5999456613136607,0.22580321285140562,0.3594610347095576,0.2583293106909923,0.3594610347095576,0.2637835592449336,0.13027792557497803,0.10826160981241595
lgb,10,19920,0.6621109450012288,0.8171527020736089,0.5754425400393369,0.484338938344873,0.5996369775165125,0.22580321285140562,0.3619517784628439,0.257704236258433,0.3619517784628439,0.26316308161169377,0.13038772282270217,0.10831950417848138
lgb,11,19920,0.6615885423072967,0.817239974190882,0.5743778280542986,0.48349095735855313,0.5990844150897666,0.22580321285140562,0.365704241473479,0.2575256520931516,0.365704241473479,0.2629858107549188,0.1304190919666211,0.10828192236690566
lgb,12,19920,0.6689370888692555,0.8192883894034234,0.580429328129356,0.4973131411822178,0.6026057126391848,0.22580321285140562,0.3745239822842975,0.2615121480182977,0.3745239822842975,0.26694298997664323,0.12971884531143105,0.10972802052165936
lgb,13,19920,0.6673694122123329,0.8220249950467705,0.5893408134642357,0.494726433750824,0.6069803774838575,0.22580321285140562,0.3880915222089969,0.2666187964566685,0.3880915222089969,0.2720120841065292,0.1288218386280316,0.11135742332512893
lgb,14,19920,0.6685132626675185,0.8229465944623636,0.6009232060428031,0.4968006562756358,0.6087116821028121,0.22580321285140562,0.3945175632113599,0.26808966112549293,0.3945175632113599,0.27347213203200826,0.1285634743693139,0.11205714135466384
lgb,15,19920,0.6689298845266887,0.8244280240101018,0.594526668528344,0.49754339993449065,0.605928009510458,0.22580321285140562,0.3922017126737085,0.26742584723716045,0.3922017126737085,0.2728131998330734,0.12868007638363968,0.11238053858644986
lgb,16,19920,0.6716797762272627,0.826016932977435,0.6029431990097648,0.502515825353027,0.6114348540713469,0.22580321285140562,0.39995856150326925,0.27130996324226353,0.39995856150326925,0.27666875203700503,0.1279978132402642,0.11364228991745916
lgb,17,19920,0.6744524523933529,0.8294602963409671,0.6099329593651662,0.5074867171147962,0.6156246540894829,0.22580321285140562,0.40289588291152023,0.27731764820146343,0.40289588291152023,0.2826322564623458,0.12694253527758548,0.11572273545943042
lgb,18,19920,0.6750736658670432,0.8312248233608441,0.6060937286514552,0.5085999035524836,0.6178034631326446,0.22580321285140562,0.40945810259995397,0.2792610733063735,0.40945810259995397,0.28456138961299515,0.12660116356797416,0.11677882020662846
lgb,19,19920,0.6736947664141281,0.830849055395498,0.6119994533278665,0.5060396199065872,0.616663545262754,0.22580321285140562,0.40992899051257004,0.27812242727612246,0.40992899051257004,0.283431117189189,0.12680117206894848,0.11639569498589629
lgb,20,19920,0.6743843332843672,0.8321515966267901,0.6149008885850992,0.5074145712443584,0.6186404327112012,0.22580321285140562,0.4150110425083502,0.28061469520764326,0.4150110425083502,0.28590505697459667,0.1263633935497541,0.11730035632406477
lgb,21,19920,0.6778544835259529,0.8331169394828196,0.6171725458025705,0.5139916371823737,0.621760352080031,0.22580321285140562,0.41509483573022077,0.28245678537966357,0.41509483573022077,0.2877336004097675,0.12603982179507622,0.11791186164571762
lgb,22,19920,0.676513245798814,0.8325335927365233,0.6260492824262118,0.5113216637224988,0.6180907828156424,0.22580321285140562,0.41964400023921533,0.28007369457258846,0.41964400023921533,0.28536803485989315,0.12645842284171027,0.11721071988412107
lgb,23,19920,0.677377181187927,0.8330285642616033,0.6202462380300957,0.5131176565266378,0.618834856976146,0.22580321285140562,0.4195132148703904,0.2818076595596062,0.4195132148703904,0.28708924826300797,0.12615384378150934,0.11764018058128671
lgb,24,19920,0.6778319333479997,0.8324885119045806,0.6244035446489434,0.5141106273181745,0.622860097929555,0.22580321285140562,0.41998788636764417,0.28316374950404166,0.41998788636764417,0.28843536551777804,0.12591564023996352,0.11771555673530851
lgb,25,19920,0.6781802018106211,0.8323776646012657,0.6254732287723094,0.5145334832182432,0.6197759755722488,0.22580321285140562,0.4207103086611542,0.2816891355662964,0.4207103086611542,0.28697159589551335,0.12617466307530353,0.11738560457125115
lgb,26,19920,0.6806650557053824,0.8351778207461169,0.6285559468978597,0.5189085686931546,0.619558217260704,0.22580321285140562,0.4263489870073922,0.28320298946199196,0.4263489870073922,0.2884743169049556,0.12590874755781348,0.11872175363680938
lgb,1,20119,0.5,0.521476262335533,0.0,0.0,0.4505628233760792,0.22535911327600774,0.000955144035192812,0.0012503957004357247,0.000955144035192812,0.009471499970283959,0.17543503942187827,0.0006748405409118208
lgb,2,20119,0.5029165873017546,0.5961405263051438,0.0186470078057242,0.015240030480060963,0.30561088352030397,0.22535911327600774,0.03505826390680411,0.022728782316992047,0.03505826390680411,0.030773089464555814,0.17166226035235715,0.011136062282183584
lgb,3,20119,0.5118479220684593,0.6588338086637511,0.09718775847808106,0.061531007751937976,0.34953917814910784,0.22535911327600774,0.11585566489466947,0.05472074369640201,0.11585566489466947,0.06250171231630597,0.1660427227008593,0.027795155558302583
lgb,4,20119,0.5163400932323928,0.6566491552332383,0.1252533441426834,0.08331360946745561,0.35002273494805547,0.22535911327600774,0.12128662542879631,0.05363894977733119,0.12128662542879631,0.06142882307220965,0.16623274486259182,0.02715889460871482
lgb,5,20119,0.6489271152476923,0.8128985768358168,0.5267882187938289,0.45827814569536424,0.5810011791940181,0.22535911327600774,0.3235575282014037,0.2440748064308702,0.3235575282014037,0.2502971266298307,0.13278179592050637,0.10434119473640711
lgb,6,20119,0.6556105194178704,0.815152325573495,0.54652466367713,0.4716666666666667,0.5943341982301724,0.22535911327600774,0.33963339155653394,0.2525899807274674,0.33963339155653394,0.25874220914820156,0.13128606572749635,0.1067635214920187
lgb,7,20119,0.6560954946735894,0.8153623350879129,0.5576896116640965,0.4726484322881921,0.592991529884644,0.22535911327600774,0.3473936062077867,0.2523965950055861,0.3473936062077867,0.25855041526092726,0.13132003483406302,0.10664632760058171
lgb,8,20119,0.6639146078061336,0.8180744674428925,0.5637302806086836,0.4880715705765407,0.6006216070559227,0.22535911327600774,0.35718401814042866,0.2596997284243934,0.35718401814042866,0.2657934336908784,0.1300372052902854,0.10887638849656198
lgb,9,20119,0.6632329481411509,0.8173601539487958,0.5662062229663736,0.4868552412645591,0.5982787477477893,0.22535911327600774,0.35889563644645295,0.25804501049288664,0.35889563644645295,0.2641523363992132,0.13032786423452553,0.10839610012722711
lgb,10,20119,0.6630883341427969,0.8174866594709146,0.5701985835300654,0.48624608795915014,0.5998968153526545,0.22535911327600774,0.3600984350875426,0.25834862112176304,0.3600984350875426,0.26445344788853886,0.13027453360749294,0.10851518711042019
lgb,11,20119,0.6591713389463948,0.8175066129617095,0.5724739656628202,0.47863530970520035,0.5985587468232312,0.22535911327600774,0.3634981792963109,0.2573710592059497,0.3634981792963109,0.26348393267272474,0.13044624693033158,0.10824235618928908
lgb,12,20119,0.6676872232917449,0.8182183102446845,0.5880403259218341,0.49508840864440073,0.599047740861574,0.22535911327600774,0.3728890196162562,0.2583972049339317,0.3728890196162562,0.26450163178807284,0.13026599963364566,0.10884034024952995
lgb,13,20119,0.6679148336593446,0.8229363053335486,0.5854742396889321,0.49572368421052626,0.6075432345225367,0.22535911327600774,0.3853318002623227,0.2674820385171074,0.3853318002623227,0.27351168450140884,0.1286702061224949,0.11189149277702938
lgb,14,20119,0.6675358735259505,0.8245118891957275,0.5967095257845983,0.4949096880131363,0.6082739203071273,0.22535911327600774,0.3918809976977685,0.26904299129181375,0.3918809976977685,0.27505978845448265,0.1283960174666122,0.11262720391703208
lgb,15,20119,0.6701346497482933,0.8251738198954969,0.5983257856456704,0.4999180999181,0.6120199552350211,0.22535911327600774,0.3940205266824751,0.2710397318385944,0.3940205266824751,0.27704009303757016,0.12804528065026533,0.11329865169361628
lgb,16,20119,0.6717855570620246,0.8268605927303536,0.6035068642109556,0.5025044433672645,0.6131376741780176,0.22535911327600774,0.3998726521162802,0.2724315645366372,0.3998726521162802,0.27842046900843365,0.12780079872686967,0.114202772767202
lgb,17,20119,0.676505572881121,0.8300926677598524,0.607027027027027,0.5112251443232841,0.6153376954296516,0.22535911327600774,0.4041429464886287,0.27694851448177515,0.4041429464886287,0.28290023814636955,0.12700737534198867,0.11588059643629875
lgb,18,20119,0.6764532681826477,0.8312573990941036,0.6145130833558133,0.511756121290741,0.620465675612859,0.22535911327600774,0.41145007952316204,0.28064047300687733,0.41145007952316204,0.2865618066959822,0.12635886555874878,0.11700920828456558
lgb,19,20119,0.6769605593287567,0.8313475900439344,0.6139180171591991,0.5124153498871332,0.6191536970190858,0.22535911327600774,0.41405091984125375,0.28036170275076167,0.41405091984125375,0.2862853311084531,0.12640783285812066,0.11690083784635266
lgb,20,20119,0.6732253712813584,0.8324391553246104,0.6092391304347826,0.5054268589016686,0.618265785043598,0.22535911327600774,0.41610641027659734,0.28096185984659183,0.41610641027659734,0.28688054807310137,0.12630241245713825,0.11734197051213435
lgb,21,20119,0.6771119090945511,0.8329604451526176,0.6133044889129259,0.5125401929260449,0.6179977478733196,0.22535911327600774,0.4157770207443313,0.28133688518507083,0.4157770207443313,0.2872524864292195,0.12623653750233774,0.11750675061762017
lgb,22,20119,0.6764679111553444,0.8317054838206085,0.619634394041977,0.5113435237329043,0.6174650305553029,0.22535911327600774,0.41907811897233127,0.27973660601585704,0.41907811897233127,0.28566537979279494,0.12651763402335606,0.1168904462368068
lgb,23,20119,0.6767406218788504,0.8316021044333689,0.6220419202163624,0.5118148207683653,0.618397973144999,0.22535911327600774,0.418238445209286,0.28070764062611264,0.418238445209286,0.28662842143189327,0.12634706725226866,0.11696704002945457
lgb,24,20119,0.674081165177652,0.8338479557277725,0.6191699337569284,0.5067611075338057,0.6206042563643934,0.22535911327600774,0.4213753929214896,0.2825527358283364,0.4213753929214896,0.2884583289234236,0.1260229676499802,0.11821963979574521
lgb,25,20119,0.6769679979588867,0.8333402838643735,0.6189576019443693,0.512308930008045,0.6185498738261317,0.22535911327600774,0.4202316019697331,0.28170299317833036,0.4202316019697331,0.28761558084232475,0.1261722289209339,0.11779472085069641
lgb,26,20119,0.67953631679802,0.8337236856994854,0.6297438648249967,0.5169762972453557,0.6215174273537525,0.22535911327600774,0.42599825711955974,0.28167909873863917,0.42599825711955974,0.28759188308724726,0.12617642609102653,0.11812778032974038
lgb,1,20318,0.5,0.521476262335533,0.0,0.0,0.4505628233760792,0.22566197460379958,0.0010291574738211517,0.001267701833483681,0.0010291574738211517,0.0108122934199133,0.17543199951866284,0.0006803445686111017
lgb,2,20318,0.5031511677243578,0.5968003191308993,0.02557544757033248,0.019162884518406455,0.30562714928230517,0.22566197460379958,0.03554417183813918,0.023091828513641555,0.03554417183813918,0.0324278533236938,0.17159848958984872,0.011316707554383527
lgb,3,20318,0.5111206934724439,0.6616304407331732,0.08767236056801811,0.057879377431906624,0.35209733181504804,0.22566197460379958,0.1163370526802946,0.05688984263275687,0.1163370526802946,0.06590286973682569,0.1656617103272161,0.028784887293563967
lgb,4,20318,0.5165597963947361,0.6599827743973987,0.11653606590315453,0.08420056764427625,0.35130800203060264,0.22566197460379958,0.12137122002254785,0.05518318094407881,0.12137122002254785,0.06421251811324169,0.16596149343535863,0.027991957913523942
lgb,5,20318,0.6536320195189655,0.8118728073124585,0.5323204419889502,0.4675324675324675,0.5787104283449678,0.22566197460379958,0.3209246687836421,0.24301128905480063,0.3209246687836421,0.25024560809582275,0.13296860772197636,0.10382090793521749
lgb,6,20318,0.6527467053897151,0.8146596383521557,0.5433509896849735,0.46599664991624795,0.5933363171292512,0.22566197460379958,0.34040308856970625,0.2510532467336667,0.34040308856970625,0.2582107111443328,0.1315560002412351,0.10637180549223595
lgb,7,20318,0.6576106323444758,0.8152359662335393,0.5558786871624429,0.47558950514779147,0.5940197475681561,0.22566197460379958,0.34592238575036394,0.25273890350047234,0.34592238575036394,0.25988025858392083,0.13125990674586524,0.10676791129666692
lgb,8,20318,0.6624973437647528,0.8179944777640407,0.5663448275862069,0.48508815290822216,0.5979763227030105,0.22566197460379958,0.35704051466355136,0.2574270608773779,0.35704051466355136,0.2645236126160886,0.13043640997480999,0.10855187015467746
lgb,9,20318,0.6617777880864306,0.8172221780980644,0.5685082872928177,0.48378557246856385,0.597972801690154,0.22566197460379958,0.3606545484482039,0.25718066057513245,0.3606545484482039,0.26427956708924805,0.1304796913403814,0.10820792814872392
lgb,10,20318,0.6621414023844382,0.8175728675321718,0.5645138984926013,0.4844679444811632,0.6001912200407843,0.22566197460379958,0.3634628890561641,0.25897008478242667,0.3634628890561641,0.26605189029433685,0.13016537060874087,0.10863646369389143
lgb,11,20318,0.6641412810234805,0.8169148806730488,0.5784164709133618,0.4881889763779527,0.5990430974592322,0.22566197460379958,0.3670454529076209,0.2573063422933647,0.3670454529076209,0.2644040477041689,0.13045761475872594,0.10815983730520183
lgb,12,20318,0.6670434596401015,0.8190508120524082,0.5834701696770662,0.4939976977470811,0.6039416804602806,0.22566197460379958,0.3746123866306629,0.26263405888780655,0.3746123866306629,0.26968084887405164,0.12952177641971602,0.10973220135154502
lgb,13,20318,0.6670281138047153,0.8213820416396163,0.5909340659340659,0.4938514510575504,0.6057279014218337,0.22566197460379958,0.3852810980882375,0.26472223540374473,0.3852810980882375,0.2717490692996124,0.12915497844771545,0.11094338248782291
lgb,14,20318,0.6684151547504498,0.8232463849233767,0.5932412094677794,0.49686365137008914,0.6077701680430242,0.22566197460379958,0.3923848851326225,0.2680535854700222,0.3923848851326225,0.27504858263058807,0.1285698112269331,0.11210261660227618
lgb,15,20318,0.6666038190278519,0.8218993876269769,0.5938313913639479,0.4930293587010005,0.60584413260004,0.22566197460379958,0.39044591504873827,0.26560079485367416,0.39044591504873827,0.2726192326146122,0.1290006553710711,0.11128579655809329
lgb,16,20318,0.6723384171391661,0.8257110412777982,0.6047197640117994,0.5033794657225619,0.610040731079191,0.22566197460379958,0.40033738249033957,0.2705138297084433,0.40033738249033957,0.2774853150365575,0.1281376578192153,0.11332315182728049
lgb,17,20318,0.6738842464808251,0.8294887720418715,0.6075304837196838,0.506447453255964,0.6146797810749045,0.22566197460379958,0.40251464180037044,0.2759556168736137,0.40251464180037044,0.2828750966381878,0.1271817824509175,0.11558717481823946
lgb,18,20318,0.675626760231748,0.8307239067888492,0.6124849619034888,0.5096401028277635,0.6174464101835371,0.22566197460379958,0.4094397464067807,0.27845201520985186,0.4094397464067807,0.2853476376278675,0.12674327840681548,0.11636474515497812
lgb,19,20318,0.6754147299870977,0.8307170148296998,0.6169127516778523,0.5093367675466839,0.6168594399605404,0.22566197460379958,0.4104968002961302,0.2780433161880088,0.4104968002961302,0.2849428444226807,0.12681506830159997,0.1164549080770815
lgb,20,20318,0.6755056335615998,0.8328672767983385,0.6153229041315684,0.5094946894110075,0.6199839292218372,0.22566197460379958,0.4160360916777298,0.2812087088445473,0.4160360916777298,0.2880779863501972,0.1262590522760667,0.11770684265840213
lgb,21,20318,0.6784226894384806,0.8323111366953131,0.6153639898109665,0.5150200803212852,0.61656639206041,0.22566197460379958,0.411981807235152,0.2797069445645677,0.411981807235152,0.2865905739908853,0.1265228441960098,0.11716687680533058
lgb,22,20318,0.6764451266898283,0.8316763833528691,0.6187358011492717,0.5112540192926045,0.6193711502576854,0.22566197460379958,0.41771865786276796,0.2808742005240338,0.41771865786276796,0.28774667482757177,0.12631781022715236,0.1171179046941389
lgb,23,20318,0.6761875275141457,0.8336344709478346,0.6215532169974691,0.5107751688645867,0.6206362914772293,0.22566197460379958,0.4212489255922397,0.28228908375586936,0.4212489255922397,0.2891480364354295,0.12606927936968232,0.11798240632968622
lgb,24,20318,0.6765288259217634,0.8343489113476947,0.6283586060122373,0.5117181186358494,0.622016455373046,0.22566197460379958,0.4240230555289791,0.2838359131179333,0.4240230555289791,0.2906800832030566,0.1257975715572893,0.11849431765159317
lgb,25,20318,0.6766648298521716,0.8330911776128548,0.6198534310459693,0.5116503294231078,0.6193914331943355,0.22566197460379958,0.418540265477947,0.28064690858804175,0.418540265477947,0.28752155505393395,0.12635773511881626,0.11764556181746419
lgb,26,20318,0.6812483731657334,0.8337640222082743,0.6278823217598727,0.5199107996177127,0.619532872544545,0.22566197460379958,0.42358462896407334,0.28144650101575275,0.42358462896407334,0.28831350601138095,0.12621728296897505,0.11792029069197396
lgb,1,20518,0.5,0.521476262335533,0.0,0.0,0.4505628233760792,0.2258504727556292,0.0010313337702213543,0.0012716124076678215,0.0010313337702213543,0.012178035692194444,0.17543131260801656,0.0006805261233297464
lgb,2,20518,0.5026438765782488,0.5981311310614781,0.016581632653061222,0.01373696260493513,0.30633335505323767,0.2258504727556292,0.035794044217367094,0.023316598989163828,0.035794044217367094,0.03398228419320093,0.17155900760450987,0.011378869021574572
lgb,3,20518,0.5124995929253591,0.6619463091782074,0.10140845070422536,0.06304558680892337,0.35211280670590706,0.2258504727556292,0.11689158481174466,0.05685186682664756,0.11689158481174466,0.06715133652050242,0.1656683809551825,0.028768448350024227
lgb,4,20518,0.5156735451152331,0.6584234539968952,0.1257662645837453,0.07946704734713299,0.3486865769802053,0.2258504727556292,0.12198018035797564,0.053808006889273896,0.12198018035797564,0.06414071647628505,0.1662030491901525,0.027391114753955306
lgb,5,20518,0.6538742728592618,0.8135987452182885,0.5272652726527266,0.467966573816156,0.5823191711211132,0.2258504727556292,0.3228273927707688,0.24514879837693437,0.3228273927707688,0.2533920072653706,0.13259314421182442,0.10476451359242805
lgb,6,20518,0.6575878478789596,0.8147500538275676,0.5461517392495207,0.47552679608428744,0.5909173659438614,0.2258504727556292,0.3378175392710405,0.2503039494311604,0.3378175392710405,0.2584908624736073,0.13168761781708993,0.10618437805961348
lgb,7,20518,0.6544817805105079,0.815494717323074,0.5486139842780307,0.4694662874351681,0.5956382106062565,0.2258504727556292,0.34319523353868553,0.2529900782204797,0.34319523353868553,0.2611476579046913,0.13121578673148268,0.10701669992501672
lgb,8,20518,0.6611335558596608,0.8170226236661521,0.5571175105773168,0.48242864213826103,0.5993637720978227,0.2258504727556292,0.35326646441349707,0.25812610865649754,0.35326646441349707,0.2662276012977921,0.13031361896276886,0.10828281186472154
lgb,9,20518,0.6606792722747143,0.8154576608401692,0.5640114769777291,0.4816719190578868,0.5962709494209495,0.2258504727556292,0.35650719823853394,0.25472085069175454,0.35650719823853394,0.26285952980458416,0.13091176845160427,0.10720611866589584
lgb,10,20518,0.6608385292457651,0.817232008413735,0.5688400823610158,0.48204787234042556,0.5992077847461822,0.2258504727556292,0.35944591854717023,0.257940977869331,0.35944591854717023,0.2660444921961538,0.13034613805144227,0.10827451455842034
lgb,11,20518,0.6623155366157489,0.8174912671263233,0.5757409440175631,0.48474855729596045,0.6001706017403536,0.2258504727556292,0.3637030266376401,0.25891509827287007,0.3637030266376401,0.26700797490321493,0.1301750292463315,0.10859266438902569
lgb,12,20518,0.6643082109122245,0.8198199683602455,0.5862304021813224,0.48864010536713864,0.6054482097808502,0.2258504727556292,0.3735431182770289,0.26302767845553476,0.3735431182770289,0.2710756444366771,0.12945263530157758,0.1101204186403099
lgb,13,20518,0.6685281399277786,0.8215538915671862,0.5867611005175701,0.49665087404018954,0.6054436515557344,0.2258504727556292,0.3847192344696967,0.2655959185642791,0.3847192344696967,0.27361583856808647,0.1290015119141111,0.11103058362205859
lgb,14,20518,0.6675658623340336,0.8225889740211797,0.5849695328368314,0.49477124183006543,0.6064190132052437,0.2258504727556292,0.38759307613747995,0.2661652164946291,0.38759307613747995,0.2741789195887335,0.1289015120698821,0.11159886442146481
lgb,15,20518,0.6666947226023539,0.8223625350913959,0.5918422474338196,0.49319560583702243,0.6065513224632052,0.2258504727556292,0.3882328276333761,0.2664354503005155,0.3882328276333761,0.27444620235777206,0.1288540442379203,0.11154733586149691
lgb,16,20518,0.6719445797455122,0.8245783878157347,0.6050710208416302,0.5027428202646015,0.6080268183721598,0.2258504727556292,0.39677812265777523,0.2684795139971766,0.39677812265777523,0.2764679442458481,0.12849499488895352,0.11259094542069245
lgb,17,20518,0.6729752107358059,0.8293614953231907,0.5980261403040811,0.5048512289780077,0.6141100376192751,0.2258504727556292,0.4015320128359512,0.27581830370534366,0.4015320128359512,0.2837265920976828,0.12720590215117558,0.11545241697506141
lgb,18,20518,0.6778389034030035,0.8302878976338283,0.6124452700013268,0.5135826142537552,0.6194021552590911,0.2258504727556292,0.4086190077136316,0.2790675574096483,0.4086190077136316,0.2869403629452887,0.12663515554036103,0.11635671705048312
lgb,19,20518,0.6745282444200317,0.8308404160416071,0.61286456252497,0.5076501852150105,0.6156395159635011,0.2258504727556292,0.41060533648514164,0.2772654113324655,0.41060533648514164,0.28515789686136783,0.12695171092795116,0.11630113558538453
