model,var_num,train_subset_size,test_auc_score,test_f1_score,test_pr_auc,test_pr_no_skill,test_efron_r2,test_ffc_r2,test_briern_r2,test_imv_r2
sl,1,17075,0.7888815634977479,0.41634514205541917,0.5433493042658886,0.22733661278988054,0.20735261885228085,0.23012988296284564,0.13923221992845936,0.08781936876251845
sl,2,17075,0.7826731871238366,0.37367540435025104,0.5346319594542922,0.22733661278988054,0.19556274090562253,0.21867879521496847,0.1413031671342925,0.08357686427949547
sl,3,17075,0.7843136198310989,0.3841205660724131,0.5405544566434938,0.22733661278988054,0.1995357184967299,0.22253760658027322,0.14060529503770527,0.08452181408137471
sl,4,17075,0.8145987528716822,0.42464358452138495,0.6066865621512735,0.22733661278988054,0.265030350969917,0.2861502060370814,0.12910085650737604,0.10755322550208604
sl,5,17075,0.8219180915841018,0.39466864124398376,0.614999946017315,0.22733661278988054,0.2764215330941441,0.29721405475941254,0.127099942087563,0.11180970101537657
sl,6,17075,0.8293738539921468,0.3854244928625094,0.6262398031420149,0.22733661278988054,0.2879500002407528,0.30841124352520066,0.1250749129114488,0.11637794448965669
sl,7,17075,0.8323442493375715,0.4461019357130173,0.6399538800524135,0.22733661278988054,0.2947035992169128,0.3149707732200694,0.12388861166284593,0.11884672258438832
sl,8,17075,0.8449868260103242,0.5398126463700235,0.6606293761271843,0.22733661278988054,0.3176288185026722,0.33723722066492734,0.11986168966774485,0.12810182085237862
sl,9,17075,0.8433069353726348,0.547343188174191,0.6698288183875393,0.22733661278988054,0.3185879140403588,0.3381687559369917,0.11969322005059653,0.12829083223832097
sl,10,17075,0.8475734388033465,0.5262655205348615,0.6795487223536758,0.22733661278988054,0.32780982238066525,0.34712566643984055,0.1180733487172194,0.13205221894985886
sl,11,17075,0.8437604770469647,0.5193248146395331,0.6779877372334038,0.22733661278988054,0.3238516537554934,0.34328123849471637,0.11876861954967441,0.1300048459172632
sl,12,17075,0.8482168314996816,0.5171521035598706,0.6822288379813594,0.22733661278988054,0.33052990823807693,0.34976758877151404,0.11759555291377519,0.13272365973253067
sl,13,17075,0.8497487304933151,0.48652268541771304,0.6874699091144835,0.22733661278988054,0.3343126387507117,0.35344161993814127,0.11693109860635963,0.13432499849848567
sl,14,17075,0.8501137114687745,0.5161711858869651,0.6908096323451667,0.22733661278988054,0.3379273126336788,0.3569524236971868,0.11629616423199228,0.1353315275230504
sl,15,17075,0.8510770628805171,0.5288308378464479,0.6875983547140643,0.22733661278988054,0.33606343013690987,0.3551421011375472,0.11662356391044094,0.13455279047882585
sl,16,17075,0.8493122722871316,0.5291666666666667,0.6869718252728974,0.22733661278988054,0.3343897882767225,0.35351655251980607,0.11691754693126627,0.13431755656423286
sl,17,17075,0.8461879792986633,0.5276663993584604,0.686936837048626,0.22733661278988054,0.3334384859490743,0.3525925865145646,0.11708464763462037,0.13296669443093517
sl,18,17075,0.8346182834734256,0.5014056556970398,0.6399617133505393,0.22733661278988054,0.2978884031946666,0.3180640596793566,0.12332918594794912,0.1204415626663437
sl,19,17075,0.8344157321131013,0.5176394082263046,0.6464628956670168,0.22733661278988054,0.3009499410398384,0.3210376221426088,0.12279141250578995,0.120799005687732
sl,20,17075,0.8345191017383591,0.5328324077098988,0.6473488255384435,0.22733661278988054,0.30353378864395497,0.32354722112028667,0.12233754758876081,0.1214089285234623
sl,21,17075,0.8418000368143858,0.49385281385281393,0.6615460584237682,0.22733661278988054,0.3188125261569149,0.3383869136709019,0.11965376588175078,0.1269581456691852
sl,22,17075,0.8391895071659584,0.5705574912891985,0.6545076066299007,0.22733661278988054,0.31105264342689554,0.3308500164734314,0.12101682557838499,0.12489125020275318
sl,23,17075,0.8348553239154418,0.541245016865992,0.6472963977998434,0.22733661278988054,0.30025995940416916,0.32036746760070267,0.12291261100732918,0.1203238893804519
sl,24,17075,0.8396353466366497,0.5185307198155163,0.6577573000078094,0.22733661278988054,0.3128776946120282,0.33262262356570793,0.12069624680144998,0.125390559626149
sl,25,17075,0.839632535185892,0.5397022332506204,0.6573190743307531,0.22733661278988054,0.3131402854328418,0.332877668659858,0.12065012149556456,0.125358301246081
sl,26,17075,0.8427241450593008,0.5384367963975555,0.663253453361984,0.22733661278988054,0.3167584061151272,0.33639182017208824,0.12001458167477534,0.12721776961838324
sl,1,19920,0.788872807000075,0.41634514205541917,0.5452521484853685,0.22733661278988054,0.2084240676963478,0.21804879967967572,0.13904401492753798,0.0883134944104234
sl,2,19920,0.7841451377872491,0.36513589503280225,0.5329913789424836,0.22733661278988054,0.1979154823738365,0.20766798771803296,0.14088989709098163,0.08493822000493272
sl,3,19920,0.783843473025731,0.3888787933854261,0.5327397141498107,0.22733661278988054,0.19765617453725837,0.20741183279240938,0.14093544572533065,0.08448347140927019
sl,4,19920,0.8250815398815614,0.2819438625890238,0.6270024694588612,0.22733661278988054,0.2891992537907785,0.2978418443454254,0.12485547568228424,0.11581642847969335
sl,5,19920,0.8348098916521545,0.43535757786671303,0.6475146741279365,0.22733661278988054,0.3077191384417075,0.31613654664952795,0.12160237132075316,0.12268932130527864
sl,6,19920,0.8364161086132151,0.47904588371707796,0.6413281485317806,0.22733661278988054,0.3029901058490496,0.3114650141265253,0.12243304801463992,0.12210958420499764
sl,7,19920,0.8467387991216091,0.48025056551244133,0.6801926681495938,0.22733661278988054,0.3313474847862403,0.3394775971182078,0.11745194176905985,0.13193882042084865
sl,8,19920,0.8469144366981165,0.49976141243836486,0.676256450633392,0.22733661278988054,0.3299968467590967,0.33814338143096523,0.11768918765583324,0.13196627503340874
sl,9,19920,0.8554093132586378,0.5374841168996188,0.6912609777288605,0.22733661278988054,0.34438658481890516,0.35235815538880444,0.11516156286086429,0.1376640212124144
sl,10,19920,0.8535646208442365,0.52106135986733,0.6939712014481989,0.22733661278988054,0.3434412107005467,0.3514242760268449,0.1153276222465288,0.13771985646219323
sl,11,19920,0.8555394795239308,0.5226774574270782,0.7021267532214889,0.22733661278988054,0.3519278450195259,0.3598077217856024,0.11383690523407668,0.14007543864033822
sl,12,19920,0.861113678512324,0.5196242871519624,0.7080596198563841,0.22733661278988054,0.35936280721543756,0.36715228264978883,0.11253091934900121,0.1431884305329739
sl,13,19920,0.8591508075462774,0.5091094840796867,0.7095567473946297,0.22733661278988054,0.3592628884006166,0.3670535787428163,0.11254847055617229,0.14248431337352713
sl,14,19920,0.8602275834245299,0.5352765816495528,0.7111007753131072,0.22733661278988054,0.3613171004525271,0.36908281373361396,0.11218763860113934,0.14283217799226375
sl,15,19920,0.8625969140266948,0.5280250180418571,0.7153687050401991,0.22733661278988054,0.3667075794135535,0.3744077501318307,0.11124077575888199,0.145250293624522
sl,16,19920,0.8588281252379483,0.5355676030885493,0.7093150050728317,0.22733661278988054,0.3593220558239504,0.36711202675242294,0.1125380775215214,0.14267526336157635
sl,17,19920,0.8613988552865856,0.5512862259850212,0.7080451556299053,0.22733661278988054,0.3586360766164258,0.36643438833161157,0.11265857297783655,0.1430231973549839
sl,18,19920,0.8459603689310637,0.48887331347468027,0.6726086223685055,0.22733661278988054,0.32719790023409023,0.3353784671561061,0.11818083570439353,0.13010358039820832
sl,19,19920,0.8467132422532622,0.49098798397863824,0.6792028182826128,0.22733661278988054,0.33169724203032647,0.33982310168153873,0.11739050527322527,0.131705549140153
sl,20,19920,0.8436377201258561,0.5140468227424749,0.666870339557215,0.22733661278988054,0.3205707858076611,0.32883193148096823,0.11934491935023313,0.12841229021893
sl,21,19920,0.8474375422547382,0.5320778806255984,0.6746233693921196,0.22733661278988054,0.32948437692928234,0.3376371426960594,0.1177792053784025,0.13100153708646933
sl,22,19920,0.849195753272392,0.5311052283256122,0.6778392719081374,0.22733661278988054,0.332072678644317,0.34019397338060586,0.1173245580759575,0.1328541479051812
sl,23,19920,0.8458088044016696,0.5305595871633607,0.6757719402016965,0.22733661278988054,0.32939470050717323,0.33754855664506034,0.11779495746138727,0.13116259985543463
sl,24,19920,0.8501828653478307,0.5846026031570202,0.6791231759398144,0.22733661278988054,0.3338857938444143,0.34198504300409627,0.11700607591062182,0.13305297235834088
sl,25,19920,0.8501260701377307,0.5246797608881297,0.6851301456431673,0.22733661278988054,0.34000948468068093,0.34803427619120675,0.1159304209730449,0.13395145286235113
sl,26,19920,0.8506935634255871,0.5176946410515673,0.6857655777934908,0.22733661278988054,0.33799376663251335,0.3460430671574949,0.11628449127627337,0.13442864348287814
sl,1,22766,0.7891443853336922,0.41634514205541917,0.542898643227194,0.22733661278988054,0.20858196836466858,0.21031223491746331,0.13901627893660257,0.0889254087619529
sl,2,22766,0.7865970547554245,0.4286694101508916,0.5364386596738513,0.22733661278988054,0.20135486026356741,0.20310092734518626,0.1402857542777338,0.08692289194601985
sl,3,22766,0.7883153099815795,0.42749914704878883,0.5398994150470149,0.22733661278988054,0.2041276533817883,0.20586765834326526,0.13979870019740206,0.08738162127015142
sl,4,22766,0.8300642506308388,0.5030162412993039,0.6359107658424972,0.22733661278988054,0.2988828410410581,0.30041568401562424,0.12315450828897107,0.11946097599358971
sl,5,22766,0.8337868261977542,0.44722222222222224,0.6483871063671733,0.22733661278988054,0.31089974631206385,0.3124063168889496,0.12104368267174705,0.12282673018461028
sl,6,22766,0.8419614804693593,0.42621184919210053,0.6530121462516982,0.22733661278988054,0.31820521355931985,0.31969581229183863,0.11976044318008645,0.126567781108244
sl,7,22766,0.8544041708028183,0.5206391478029295,0.6957262246242808,0.22733661278988054,0.35168521688385945,0.35310261873732784,0.11387952400094503,0.13828449439454385
sl,8,22766,0.8553622800303355,0.5452884761759781,0.6945964842481089,0.22733661278988054,0.35126745303575724,0.3526857682406839,0.11395290617486063,0.13832373767309702
sl,9,22766,0.8618777878755718,0.5540848927430397,0.7146020422594332,0.22733661278988054,0.36792575454111687,0.3693076499264679,0.1110267975999853,0.14461833548909567
sl,10,22766,0.8648941914412098,0.5498248965297675,0.7180010019704629,0.22733661278988054,0.36966785845145567,0.37104594509855837,0.11072078889983503,0.14701644009183643
sl,11,22766,0.8623684934146061,0.5100366556117996,0.7191241627429659,0.22733661278988054,0.37256111160562033,0.3739328727724315,0.11021257545076507,0.14630580242632205
sl,12,22766,0.8672365692116311,0.5595854922279793,0.7256002023214269,0.22733661278988054,0.37922731374192264,0.3805845006810443,0.10904162586586226,0.14958173895203866
sl,13,22766,0.8659700692171367,0.5614091273018414,0.7232212210691732,0.22733661278988054,0.37614188715095054,0.37750581971655295,0.10958359547795549,0.14846580173150103
sl,14,22766,0.8677661860101116,0.5529354366563669,0.7280607715531734,0.22733661278988054,0.38153323181876886,0.38288537736034545,0.10863658057025101,0.14992276033781313
sl,15,22766,0.8663638480388998,0.5170532060027285,0.7272571211098025,0.22733661278988054,0.3802380526025454,0.3815930297769483,0.10886408485749018,0.14946924640397838
sl,16,22766,0.8680916407212713,0.5487748497457235,0.7255362255438962,0.22733661278988054,0.37844232592520266,0.3798012290725852,0.1091795126474731,0.1493818116396875
sl,17,22766,0.8693570278498408,0.520695260722771,0.7275663012499075,0.22733661278988054,0.38100489647064273,0.3823581971046546,0.10872938514531914,0.150602765314084
sl,18,22766,0.8541068208372548,0.5301123972487837,0.6923425097447468,0.22733661278988054,0.3475602736807437,0.348986693841821,0.11460408956806645,0.13701770401082333
sl,19,22766,0.853165785315902,0.5434508816120907,0.6933992216298535,0.22733661278988054,0.34691749669811733,0.34834532215382974,0.11471699635150956,0.1367815494169183
sl,20,22766,0.8553400129498546,0.5625887924230465,0.6911559489740248,0.22733661278988054,0.34662715926451815,0.34805561948104,0.1147679954797093,0.13741381001009959
sl,21,22766,0.8565525194230247,0.5793291024478695,0.6970870449299396,0.22733661278988054,0.3528757564034103,0.35429055539640786,0.11367040016585506,0.13889268565449178
sl,22,22766,0.8543074002772558,0.5248420693187639,0.6945538736867855,0.22733661278988054,0.34953147625667713,0.350953586804188,0.11425783861574701,0.1373153088315142
sl,23,22766,0.8551178400061165,0.5800477897252091,0.6912575577459356,0.22733661278988054,0.3475443903200731,0.3489708452067274,0.11460687955465909,0.13725591126165404
sl,24,22766,0.8556862704442256,0.5719969395562357,0.6931385329166462,0.22733661278988054,0.34757503981355364,0.3490014276916342,0.11460149582777313,0.13771568686428604
sl,25,22766,0.8575892614139239,0.5069298148353476,0.6991781793525707,0.22733661278988054,0.3557466535872512,0.35715517597651325,0.11316611364753747,0.13951781216818296
sl,26,22766,0.8588126622587805,0.564500792393027,0.7055229079246707,0.22733661278988054,0.3602248207922365,0.36162355262502544,0.11237950263236184,0.14116973798807933
