model,var_num,train_subset_size,test_auc_score,test_f1_score,test_pr_auc,test_pr_no_skill,test_efron_r2,test_ffc_r2,test_briern_r2,test_imv_r2
sl,1,45533,0.7916781369952792,0.41586243200561507,0.5463881163637331,0.22733661278988054,0.2094299140616226,0.34507267391824226,0.1388673333088573,0.08959949754213124
sl,2,45533,0.7896383708986108,0.41634514205541917,0.5445125030638481,0.22733661278988054,0.21001257638791648,0.3455553654419359,0.13876498594597178,0.08974991627586633
sl,3,45533,0.8238967769606609,0.4486614706879024,0.6177160558680147,0.22733661278988054,0.27484462173149593,0.39926379541735424,0.12737693394406038,0.11338461811061806
sl,4,45533,0.8295178432236657,0.4203683640303359,0.6203564009589473,0.22733661278988054,0.2845435755472132,0.40729864267669436,0.12567326734165443,0.11640771666167517
sl,5,45533,0.8604015321781864,0.5178024810697599,0.677521801853499,0.22733661278988054,0.3501404397273845,0.46164066702216955,0.11415087133382758,0.1379402178561668
sl,6,45533,0.8864010673516609,0.6062685170746921,0.7516277620462195,0.22733661278988054,0.4309421913447157,0.5285787868305454,0.09995766573022212,0.16160452800485567
sl,7,45533,0.8959381135649609,0.5661839003031323,0.7759938752983747,0.22733661278988054,0.4561838231876415,0.5494895634243819,0.095523855034956,0.16965814686632857
sl,8,45533,0.8984036973076532,0.6185344827586206,0.7829594084019854,0.22733661278988054,0.46144857037729525,0.5538510069709381,0.09459907756642234,0.17122219350727558
sl,9,45533,0.9055128605519643,0.6739798157086441,0.8007237227780879,0.22733661278988054,0.4853420402803881,0.573644933698982,0.09040207782161216,0.17857605401288135
sl,10,45533,0.9055910247402199,0.635793978297417,0.7989168073595897,0.22733661278988054,0.48788250106573605,0.5757495126841439,0.0899558340022318,0.17913125591185763
sl,11,45533,0.9082719480393918,0.6053577262332571,0.8007921174957958,0.22733661278988054,0.4898660815151946,0.5773927585682705,0.08960740881853295,0.1799668879017918
sl,12,45533,0.91170410464782,0.633015873015873,0.8138479114742724,0.22733661278988054,0.5025984666393927,0.5879405734835496,0.08737090581859959,0.18392180545593045
sl,13,45533,0.9124655880379643,0.6356960408684547,0.814879003129724,0.22733661278988054,0.5037850941525612,0.5889236043344223,0.08716246914572821,0.18470405358241201
sl,14,45533,0.911034823175757,0.654078316050147,0.8156681454574041,0.22733661278988054,0.5055700131427413,0.5904022742743855,0.08684893977654592,0.18425620599897574
sl,15,45533,0.9125590882996245,0.6230417754569191,0.812254335299068,0.22733661278988054,0.4994115214919056,0.5853004312609463,0.0879307076399749,0.1836916313917996
sl,16,45533,0.914537998201765,0.6861418909195568,0.8206046851448514,0.22733661278988054,0.5110657046821174,0.5949550376901445,0.0858835958527933,0.18693866451660593
sl,17,45533,0.9149985489790255,0.6601429015222119,0.8240158748284665,0.22733661278988054,0.5154331973825816,0.5985731739779621,0.08511642533199186,0.18795213157036197
sl,18,45533,0.9150918442390679,0.6794717887154862,0.8263669573888791,0.22733661278988054,0.5182267465178312,0.6008874174561418,0.08462572536018748,0.18866677867626694
sl,19,45533,0.9173461103617814,0.6774342408860176,0.8297325158672334,0.22733661278988054,0.5223577883689853,0.6043096721576928,0.08390008853701304,0.19075589265898357
sl,20,45533,0.918522614646081,0.6674911114546298,0.829719701066824,0.22733661278988054,0.5243167832852897,0.6059325507932032,0.08355598191720602,0.1908244550092755
