model,var_num,train_subset_size,test_auc_score,test_f1_score,test_pr_auc,test_pr_no_skill,test_efron_r2,test_ffc_r2,test_briern_r2,test_imv_r2
sl,1,51225,0.6124161806956889,0.01274859765425803,0.34273923741899176,0.22456492637215528,0.0412588131818874,0.284254567022481,0.0412588131818874,0.019501723112111142
sl,2,51225,0.6324998279938808,0.12152133580705007,0.36624503301904443,0.22456492637215528,0.057273525611128306,0.29621030381492985,0.057273525611128306,0.027620541529505185
sl,3,51225,0.6356986634753576,0.14627600089465445,0.3749316415191323,0.22456492637215528,0.062111664568702096,0.29982220232373047,0.062111664568702096,0.030443418020890723
sl,4,51225,0.6392181117250226,0.15761821366024517,0.36945618704932126,0.22456492637215528,0.058981135482428004,0.29748511497720653,0.058981135482428004,0.028825193412954107
sl,5,51225,0.6314357817398929,0.07521697203471553,0.35376080382344954,0.22456492637215528,0.04907005473272974,0.29008602658922256,0.04907005473272974,0.023670608869121562
sl,6,51225,0.6683514773431822,0.07083536883243771,0.38594081081064624,0.22456492637215528,0.07113727586082919,0.3065602460742134,0.07113727586082919,0.03398122610411762
sl,7,51225,0.6776886079312432,0.07580878802510865,0.3971673656099901,0.22456492637215528,0.07808086236879952,0.31174396030271967,0.07808086236879952,0.03694749408201596
sl,8,51225,0.6953699486527567,0.1042608902642228,0.4372939497333126,0.22456492637215528,0.10171434913979516,0.32938747082907394,0.10171434913979516,0.045948430267280065
sl,9,51225,0.7018073411196462,0.14346943379201443,0.4407738250821868,0.22456492637215528,0.10596869921335272,0.33256354345149075,0.10596869921335272,0.04821735374054406
sl,10,51225,0.7151768535289603,0.17752948479205463,0.4597318439000239,0.22456492637215528,0.12061203307952917,0.34349548158284926,0.12061203307952917,0.05347676255123279
sl,11,51225,0.7301566536457449,0.19931271477663232,0.48549548020450234,0.22456492637215528,0.14304356335161816,0.36024167499530624,0.14304356335161816,0.0620015518608066
sl,12,51225,0.8795371153281311,0.5245901639344261,0.7195376195893844,0.22456492637215528,0.397733709279692,0.5503798596052685,0.397733709279692,0.15188497303790488
sl,13,51225,0.8854511679508358,0.5325386597938143,0.7297668670858544,0.22456492637215528,0.4128474053890304,0.561662945295548,0.4128474053890304,0.1573210923625873
sl,14,51225,0.8837014010474371,0.5660316952137026,0.7202891413162735,0.22456492637215528,0.4054868213660705,0.556167922790084,0.4054868213660705,0.15520723885638585
sl,15,51225,0.8928917895251124,0.5855072463768115,0.7410769906272575,0.22456492637215528,0.4325193546508421,0.576348981564248,0.4325193546508421,0.16272586243868806
sl,16,51225,0.893007722820944,0.5495795652863714,0.7483116823755362,0.22456492637215528,0.43922875100190595,0.5813578618150774,0.43922875100190595,0.16440220571142292
sl,17,51225,0.9137788284013068,0.6283987915407855,0.8068173351613563,0.22456492637215528,0.5033962238814494,0.629261901289659,0.5033962238814494,0.18353532256039862
sl,18,51225,0.9144814958511187,0.6682242990654206,0.8116733641497208,0.22456492637215528,0.5109861404683065,0.6349281313509256,0.5109861404683065,0.18518418405781775
sl,19,51225,0.9158713384856292,0.6962815782003974,0.8166274724901103,0.22456492637215528,0.5176152418590942,0.6398770676336656,0.5176152418590942,0.1869629959057316
sl,20,51225,0.924432596522376,0.6559190769717085,0.8340235236382179,0.22456492637215528,0.5408894403090476,0.6572523525132614,0.5408894403090476,0.1945242599846512
sl,21,51225,0.9284672431234062,0.6588996763754046,0.8484655139769467,0.22456492637215528,0.5531501860853288,0.6664055764645513,0.5531501860853288,0.19912330951664783
