model,var_num,train_subset_size,test_auc_score,test_f1_score,test_pr_auc,test_pr_no_skill,test_efron_r2,test_ffc_r2,test_briern_r2,test_imv_r2
sl,1,34150,0.6937507775418501,0.05120630231413097,0.3849335713123978,0.22733661278988054,0.08368408508139002,0.12102034842397091,0.16095517631707051,0.04328086756800028
sl,2,34150,0.7528244830034916,0.36550308008213556,0.5048192627125633,0.22733661278988054,0.16846189190926486,0.20234379363943922,0.14606355801862902,0.07257043109207796
sl,3,34150,0.7585376242788141,0.4344374904594718,0.5139013996891695,0.22733661278988054,0.17150631704751362,0.20526417044802592,0.14552879050348172,0.07447662476031688
sl,4,34150,0.7809468880246802,0.14315115481362908,0.5533297497050838,0.22733661278988054,0.2132300643149717,0.24528783940160315,0.13819981914250834,0.08890951394070859
sl,5,34150,0.8000733437216437,0.4649435071970283,0.6168298013379714,0.22733661278988054,0.2636636932877491,0.2936664966970448,0.12934091632148279,0.10544168974428611
sl,6,34150,0.8412250560864902,0.4950904392764857,0.6911506094718309,0.22733661278988054,0.34110310599006866,0.3679505584350571,0.1157383212748832,0.1375849390178025
sl,7,34150,0.8413175801499706,0.48024758783906796,0.690052441700254,0.22733661278988054,0.3391020671054944,0.366031054001142,0.11608981311436804,0.13692319044453602
sl,8,34150,0.8387698102825218,0.20876458929751157,0.6887397450435379,0.22733661278988054,0.33970542248011093,0.36660982502140105,0.11598383092075756,0.1370832604554994
sl,9,34150,0.8466715390670216,0.4605287830489405,0.7004012132982994,0.22733661278988054,0.3527732365308205,0.379145177135386,0.1136884082609891,0.1433841809727595
sl,10,34150,0.8516724754363157,0.3011049723756906,0.6998307221068008,0.22733661278988054,0.353990646330795,0.3803129822824808,0.11347456453546304,0.14502133797987712
sl,11,34150,0.8511928204606765,0.46524064171122986,0.7068535142123461,0.22733661278988054,0.3581899498557696,0.384341180733636,0.11273693723000343,0.1449415511314168
sl,12,34150,0.8962965149646885,0.600131535679053,0.7865437972276114,0.22733661278988054,0.45756156355605393,0.4796637926895596,0.09528184849517361,0.17386451060297514
sl,13,34150,0.8971600598745297,0.6045627376425855,0.7877382014899025,0.22733661278988054,0.4596343712710086,0.4816521416567787,0.09491775012494992,0.17503653186250898
sl,14,34150,0.8976598245326725,0.6053268765133172,0.7878363140085318,0.22733661278988054,0.4587024047122341,0.48075814906342207,0.09508145441006263,0.1747926676003642
sl,15,34150,0.9001481732169173,0.5961569513967383,0.7882776666849227,0.22733661278988054,0.45962639644792125,0.4816444917763123,0.09491915093992566,0.17613120501922103
sl,16,34150,0.8827768437513593,0.6039093041438625,0.7592178510458257,0.22733661278988054,0.4225824521713363,0.44610994227967204,0.10142609301682613,0.16104798239935245
sl,17,34150,0.8824885236189587,0.60916749964301,0.7598707805025373,0.22733661278988054,0.42423748722937393,0.44769754117976246,0.10113537836782754,0.16137387351054866
sl,18,34150,0.881366803576509,0.597086601568753,0.7588884161614311,0.22733661278988054,0.423172058671217,0.4466755246376716,0.10132252587737028,0.16071268536766273
sl,19,34150,0.8797820044035127,0.5888175494917068,0.7623241484346115,0.22733661278988054,0.42608655490499203,0.4494712666327354,0.10081058098200701,0.16051886710757868
sl,20,34150,0.8811714175108242,0.5989542069402629,0.7582043046511519,0.22733661278988054,0.42377115907589713,0.44725021406125487,0.10121729108913081,0.16012352791298215
sl,21,34150,0.8801732060620814,0.622263336416898,0.7612744771065836,0.22733661278988054,0.425210332878057,0.44863074720117335,0.10096449347936963,0.16063193772449816
sl,22,34150,0.8830822863998335,0.6248836487744337,0.7664980271238754,0.22733661278988054,0.4317250097590759,0.45487997666644675,0.09982016001428268,0.16310660784266526
sl,23,34150,0.8837744792431762,0.5957921581128466,0.7657811428314866,0.22733661278988054,0.4317919784828973,0.4549442166786224,0.0998083966447123,0.16293360318393937
sl,24,34150,0.8881538311834716,0.6247755834829443,0.7706196733762983,0.22733661278988054,0.4391057001148454,0.46195993296937865,0.09852370723177252,0.16587128621083588
sl,25,34150,0.8884581804899844,0.6337843736359668,0.7699002701453161,0.22733661278988054,0.4369288082436965,0.4598717408652493,0.09890608847086196,0.1660602684160169
sl,26,34150,0.8885218090873428,0.6237424547283703,0.7708060895790831,0.22733661278988054,0.43796229275555343,0.4608631149550706,0.09872455208246292,0.16618732628831953
sl,1,36996,0.6950929231332964,0.00410361631187484,0.38446938977184975,0.22733661278988054,0.07972510760229634,0.14133308413657042,0.16165058922850012,0.04005523387161174
sl,2,36996,0.7622575153007349,0.4152583293095123,0.5161916968194845,0.22733661278988054,0.17744078030664112,0.23250716267081306,0.14448637427489872,0.07660654679782375
sl,3,36996,0.7690210653414737,0.43704051306116065,0.5395407964585119,0.22733661278988054,0.19221755440128108,0.24629470283198895,0.14189076479013762,0.0817249641323011
sl,4,36996,0.7872619335736968,0.49615384615384617,0.575781468137559,0.22733661278988054,0.23031346536014752,0.28184027583445337,0.13519903984515683,0.0944525920805363
sl,5,36996,0.8073995548692492,0.36418762261458887,0.6402688943860574,0.22733661278988054,0.2855839648280001,0.33341068127346496,0.12549051809829734,0.11250830521810781
sl,6,36996,0.8516744961665478,0.27454242928452577,0.7143773626321512,0.22733661278988054,0.37039826003816845,0.41254706746726855,0.11059249044483978,0.1474014544222732
sl,7,36996,0.8491004372821175,0.4157523510971786,0.7107496539131839,0.22733661278988054,0.36497497005585944,0.407486840657419,0.11154511669645156,0.14487510303574938
sl,8,36996,0.8543570204307346,0.4519392917369309,0.7146169879599433,0.22733661278988054,0.36913338017263975,0.4113668652233047,0.110814672509411,0.14753918543989877
sl,9,36996,0.8604310914590703,0.19950461607746003,0.7229092670742641,0.22733661278988054,0.3811206904765879,0.4225516827742555,0.10870904538657444,0.15308731377608342
sl,10,36996,0.8599799805182083,0.24237215298667814,0.7215453282373022,0.22733661278988054,0.378364726014632,0.419980216873875,0.10919314343472097,0.15216511744322797
