model,var_num,train_subset_size,test_auc_score,test_f1_score,test_pr_auc,test_pr_no_skill,test_efron_r2,test_ffc_r2,test_briern_r2,test_imv_r2
sl,1,39841,0.514322174450988,0.0,0.6055683186095735,0.22733661278988054,0.0029555697915206736,0.1008162871862065,0.17513551761721086,0.001806979634629542
sl,2,39841,0.628869376249192,0.0,0.3339727372060849,0.22733661278988054,0.03706758673404642,0.13158018207054345,0.16914358228996862,0.018119066135484852
sl,3,39841,0.6491383840577623,0.0,0.35229372471534315,0.22733661278988054,0.0500587238884439,0.143296228603918,0.1668616282856763,0.02398580786142822
sl,4,39841,0.648717759786055,0.014694704839118318,0.3546794089715468,0.22733661278988054,0.051370644992936754,0.14447938359071222,0.1666311832074562,0.024272391896862675
sl,5,39841,0.6706371184753941,0.03324237161994542,0.38060575280510284,0.22733661278988054,0.06819401986292106,0.15965153060775905,0.16367607872399104,0.032160668415465506
sl,6,39841,0.6711378007598259,0.03537618335824614,0.3773355047021925,0.22733661278988054,0.06816648442373807,0.15962669779420702,0.16368091545267435,0.03151503222424405
sl,7,39841,0.6741646203600422,0.001029336078229542,0.3691941899738127,0.22733661278988054,0.0663962007036728,0.15803016885335608,0.16399187406820778,0.031823236433887916
sl,8,39841,0.668655865697622,0.0076706724622858605,0.36374146014646896,0.22733661278988054,0.059849717729837826,0.15212622847925017,0.1651417944222637,0.027813070352387177
sl,9,39841,0.6799763966994504,0.08467556373676946,0.3786188807424017,0.22733661278988054,0.07156149024371017,0.16268848104652267,0.16308456680102004,0.03474002678100373
sl,10,39841,0.6787267946954485,0.015189873417721518,0.37951549393098294,0.22733661278988054,0.07203704919079823,0.16311736349824557,0.16300103264764398,0.0345757118579211
sl,11,39841,0.6779067687004623,0.02412666499120382,0.37582576838017784,0.22733661278988054,0.06957192880109053,0.1608941966689731,0.16343404257414237,0.034205189096630687
sl,12,39841,0.6910609513152788,0.07439404847612191,0.4022508858543816,0.22733661278988054,0.08681638206594033,0.1764460928957935,0.16040497370111959,0.04092287471428565
sl,13,39841,0.717263984761312,0.05972288580984233,0.4468028516821989,0.22733661278988054,0.11716935056579447,0.2038198929830295,0.15507333281493627,0.053039864671474625
sl,14,39841,0.76815620256409,0.13860486253124288,0.5308858572438366,0.22733661278988054,0.18855926037297766,0.2682028253910088,0.1425333612470567,0.08060157151522519
sl,15,39841,0.7892643112800792,0.3498487140695915,0.5663745541227301,0.22733661278988054,0.2204480941211,0.2969617443099408,0.1369319384463508,0.09278519330872172
sl,16,39841,0.790718338944911,0.33185840707964603,0.5665106014517007,0.22733661278988054,0.22352194119394164,0.2997338908059618,0.13639200283077776,0.09362812532525969
sl,17,39841,0.8239776354558928,0.314785373608903,0.6512019748419241,0.22733661278988054,0.30126816675562873,0.3698492614351311,0.12273551467038214,0.1189812904578966
sl,18,39841,0.8290561014846256,0.38786971171845747,0.6593635517461305,0.22733661278988054,0.30721530465548164,0.3752126829391127,0.12169087208187296,0.12173834436699965
sl,19,39841,0.8938670798405939,0.6101066295781177,0.7719941248037355,0.22733661278988054,0.44842072020877743,0.5025586727262259,0.09688748038336177,0.1679707917103148
sl,20,39841,0.8978004946903799,0.6321872291245304,0.7843826395077786,0.22733661278988054,0.462147694704112,0.5149383335702611,0.09447627310842019,0.1722636770311319
sl,21,39841,0.8975968890360214,0.6259406817175741,0.7882467751187057,0.22733661278988054,0.4679691183336576,0.5201883797612641,0.09345371281949068,0.1731885487891529
sl,22,39841,0.8990740623596959,0.6267859946616423,0.7903882754912386,0.22733661278988054,0.46996562627411964,0.5219889288322733,0.09310301686153163,0.17432995152712352
sl,23,39841,0.9018155685179055,0.624277456647399,0.7981330340557,0.22733661278988054,0.4784676729768582,0.5296564927733167,0.09160959259178422,0.17721694512811242
sl,24,39841,0.9026999650208667,0.6371598373475132,0.8019738243910909,0.22733661278988054,0.4816387742367304,0.5325163478792363,0.0910525738233747,0.17825262751179197
sl,25,39841,0.9041127190266569,0.6757111597374179,0.8004499595807493,0.22733661278988054,0.47924118103232427,0.5303540803874013,0.09147372228393164,0.17866870814573416
