model,var_num,train_subset_size,test_auc_score,test_f1_score,test_pr_auc,test_pr_no_skill,test_efron_r2,test_ffc_r2,test_briern_r2,test_imv_r2
sl,1,28458,0.5930796861983618,0.0,0.30951823416764546,0.22580321285140562,0.021011376110886326,0.028210861493201955,0.021011376110886326,0.008832443708623761
sl,2,28458,0.5985667594992088,0.08141176470588234,0.3178047027633048,0.22580321285140562,0.02173009115169111,0.028924291101363186,0.02173009115169111,0.009594448373599048
sl,3,28458,0.6164335778748822,0.13690215006581835,0.3335402502230925,0.22580321285140562,0.03430106370713082,0.04140281668556556,0.03430106370713082,0.016576036366439558
sl,4,28458,0.6073432692345989,0.15077511148863879,0.32350879717260717,0.22580321285140562,0.0266412262948047,0.03379930974137291,0.0266412262948047,0.012305901380430933
sl,5,28458,0.6034709643908674,0.015267175572519085,0.3068832688948514,0.22580321285140562,0.018122879864052588,0.02534360725674356,0.018122879864052588,0.00848457901923505
sl,6,28458,0.6397389915497943,0.009178990311065782,0.3317680134804766,0.22580321285140562,0.04077508349030301,0.04782922650713417,0.04077508349030301,0.020715214239249675
sl,7,28458,0.645086780894349,0.0250501002004008,0.341893917490105,0.22580321285140562,0.04441023802947952,0.05143764810853313,0.04441023802947952,0.021178709250892536
sl,8,28458,0.6604462732931624,0.17300894156789354,0.3551520861937227,0.22580321285140562,0.05471621440499819,0.06166783430176015,0.05471621440499819,0.02694370553239303
sl,9,28458,0.660853894605115,0.07072135785007072,0.3543130005953576,0.22580321285140562,0.054669773567533,0.061621734990357946,0.054669773567533,0.027033991818428756
sl,10,28458,0.676022911215088,0.08528389339513326,0.3792142319611066,0.22580321285140562,0.06930107631714977,0.07614543909408689,0.06930107631714977,0.032760164535716015
sl,11,28458,0.6779750635251203,0.07587822014051523,0.3766968181878846,0.22580321285140562,0.07070964126648915,0.07754364545241166,0.07070964126648915,0.034101529446683904
sl,12,28458,0.8323848103719417,0.37485970819304154,0.6125089771925637,0.22580321285140562,0.28077516989084084,0.28606435152647525,0.28077516989084084,0.11663206853512466
sl,13,28458,0.8314845311245951,0.41820819731592307,0.6147298039526589,0.22580321285140562,0.2810837841488837,0.28637069623430544,0.2810837841488837,0.11663200302177706
sl,14,28458,0.8305072005549179,0.44546094299788885,0.6163561304122277,0.22580321285140562,0.2799845308069706,0.2852795268048848,0.2799845308069706,0.11623467201506558
sl,15,28458,0.8386229510283544,0.46821495168672655,0.6267330936177826,0.22580321285140562,0.29591802606837303,0.30109584709262105,0.29591802606837303,0.12179473743995954
sl,16,28458,0.8415665692577076,0.49432002596559566,0.636090215674449,0.22580321285140562,0.3026948716197032,0.30782285570070744,0.3026948716197032,0.12429268610409648
