model,train_subset_size,var_num,train_auc_score,test_auc_score,train_f1_score,test_f1_score,test_pr_auc,test_pr_no_skill,train_efron_r2,test_efron_r2,train_ffc_r2,test_ffc_r2,test_briern_r2,test_imv_r2
lgb,18526,19,0.6681791686024676,0.827713643509762,0.6072224699063753,0.4956987502028891,0.6078734696431952,0.22379358739069416,0.4059990338595634,0.2701279923155736,0.4059990338595634,0.2711198103241895,0.12820543196194048,0.1140276586467927
lgb,18526,20,0.5824712136728348,0.7627935359592752,0.4419889502762431,0.30212431156569625,0.496157321086694,0.22379358739069416,0.3130526819564111,0.1642927044441077,0.3130526819564111,0.16542834129130457,0.14679589529732062,0.0742492680634176
lgb,18526,21,0.6725506816713793,0.8284744142752349,0.622037914691943,0.5038684719535783,0.6087282942920138,0.22379358739069416,0.4209291185662244,0.2706738276945635,0.4209291185662244,0.27166490397126886,0.1281095534245987,0.11436696016579327
lgb,18526,22,0.6740358305341827,0.8258911303180054,0.6180091974484497,0.506774193548387,0.6089608777532931,0.22379358739069416,0.41817535733207567,0.27057631221990275,0.41817535733207567,0.2715675210097104,0.12812668247382955,0.11335611020331193
lgb,18526,23,0.677990487456361,0.8286539468824798,0.6349299926308033,0.5139110968979853,0.6108173305579582,0.22379358739069416,0.42658610002254505,0.27410942185897047,0.42658610002254505,0.2750958295305962,0.12750607524040156,0.1149295085063394
lgb,18526,24,0.6749146431835557,0.8295994143435688,0.6341176470588236,0.5083708950418545,0.6144232714192552,0.22379358739069416,0.4320173568772956,0.2764371014504965,0.4320173568772956,0.27742034605447086,0.1270972074329522,0.1156853752772678
lgb,18526,25,0.6780288520448268,0.8311314597669291,0.6296515062020083,0.5144145595103881,0.6167337709413284,0.22379358739069416,0.42838421707389085,0.2791556264999172,0.42838421707389085,0.28013517691905854,0.12661968579273192,0.11655586438978972
lgb,18526,26,0.6768619828365616,0.8313600268087449,0.6335348768618198,0.5121597680785956,0.6173198422017759,0.22379358739069416,0.431146412369836,0.2790959899333174,0.431146412369836,0.28007562139217546,0.1266301612345918,0.11673096835682353
lgb,18725,2,0.5152199643929761,0.671128370685409,0.0876010781671159,0.06918392204628501,0.3716345348841198,0.2244592790387183,0.10540331426141603,0.06708416244754989,0.10540331426141603,0.06895720523103188,0.16387103037010942,0.03246837543087454
lgb,18725,3,0.5132651861098401,0.657141002924143,0.08703494926719278,0.06251526251526253,0.3619366892955469,0.2244592790387183,0.11924102690589033,0.057466319404886224,0.11924102690589033,0.059358672216967334,0.1655604494858511,0.02755416387973604
lgb,18725,4,0.5416882504084218,0.7058263392638543,0.25631981187536745,0.18376526022702933,0.39837565831189975,0.2244592790387183,0.16325908916398857,0.09190079819527452,0.16325908916398857,0.0937240158834729,0.15951187222678903,0.046447958933394956
lgb,18725,5,0.6479576333113806,0.809735909496901,0.5338597023990282,0.4563624250499667,0.5789778876363649,0.2244592790387183,0.33710365563815614,0.2405438255296759,0.33710365563815614,0.2420686082053506,0.13340202923117023,0.10270836465993011
lgb,18725,6,0.5195747259011226,0.6771835425169841,0.16908625106746372,0.09865053513261983,0.3772355817166734,0.2244592790387183,0.15373533852333543,0.07213235849445909,0.15373533852333543,0.07399526586508309,0.16298429112266813,0.03461478777126656
lgb,18725,7,0.5226126741605887,0.6764397380758759,0.17712486883525708,0.11057360055286801,0.3740400446805634,0.2244592790387183,0.15279797749472646,0.06945309238343733,0.15279797749472646,0.07132137899605973,0.1634549167467338,0.03331886206851824
lgb,18725,8,0.5500830080836238,0.7220565321051666,0.31498762140544656,0.20850074011418904,0.42577675837475404,0.2244592790387183,0.22502350270040938,0.11158365562013839,0.22502350270040938,0.11336735545198362,0.1560544862579727,0.05401735284730388
lgb,18725,9,0.5195970417915127,0.6612239420491275,0.18961148648648649,0.10191376527553608,0.36000498306986023,0.2244592790387183,0.15081328436923513,0.05842499664283396,0.15081328436923513,0.060315424690204233,0.16539205334500842,0.02855309053430367
lgb,18725,10,0.5326353203964427,0.6728660913032691,0.24535165723524657,0.1502659574468085,0.38774211246789164,0.2244592790387183,0.16485939392234183,0.07370556119626759,0.16485939392234183,0.07556531000118938,0.16270795070979363,0.034285961405901864
lgb,18725,11,0.6638460201220217,0.818004903560601,0.5633887142643317,0.48773258685987164,0.5973786325871507,0.2244592790387183,0.3581282346313156,0.2573183965641883,0.3581282346313156,0.25880950043631235,0.13045549736967463,0.10856003654105344
lgb,18725,12,0.5712884339961564,0.7442593689839346,0.38351707934212903,0.2724358974358974,0.46650658271557105,0.2244592790387183,0.2542694204499967,0.140263935455617,0.2542694204499967,0.14199005303940537,0.151016660959312,0.06481097956440778
lgb,18725,13,0.5519017824363517,0.7200851975009014,0.32162732680867395,0.2117797150754837,0.4391004653836614,0.2244592790387183,0.2409987603155228,0.11524960169351683,0.2409987603155228,0.11702594129675303,0.15541054568354545,0.05325299284512188
lgb,18725,14,0.5865920976210675,0.7569596682550582,0.4280948200175593,0.3145503666538016,0.48908721360065377,0.2244592790387183,0.28033971921681555,0.1569750077956794,0.28033971921681555,0.15866757406412857,0.14808128294049738,0.07135514641656647
lgb,18725,15,0.6692163010726387,0.8264931224495359,0.6037514654161783,0.4971190781049937,0.602985656719832,0.2244592790387183,0.3964029520614403,0.2665972175541198,0.3964029520614403,0.26806969206227027,0.12882562906319475,0.1130144588089534
lgb,18725,16,0.6716035156254576,0.8250096233616564,0.5982654711156843,0.5020138553246335,0.6082905332554961,0.2244592790387183,0.39314694177678333,0.26938262387048795,0.39314694177678333,0.27084950603580327,0.12833635941561305,0.11292309768793911
lgb,18725,17,0.5628413716224812,0.7368222031512146,0.39075399009356077,0.24676125848241826,0.46768399563498375,0.2244592790387183,0.27845124674058286,0.13640733944354788,0.27845124674058286,0.13814120002947916,0.15169409008719245,0.06161613263011976
lgb,18725,18,0.6681266296164313,0.8246888544017595,0.5958518518518517,0.4959110238796205,0.6049514894726976,0.2244592790387183,0.3886429062963612,0.2664030155618836,0.3886429062963612,0.26787587997513107,0.12885974155146718,0.11233817391931308
lgb,18725,19,0.6702555421308781,0.8237666399813133,0.6003541912632822,0.49991852696757366,0.6046257981655279,0.2244592790387183,0.4042271866039876,0.26750926583746315,0.4042271866039876,0.2689799091992373,0.12866542351632476,0.11193341159493048
lgb,18725,20,0.6685132626675185,0.8259176829084958,0.6070686070686071,0.4968006562756358,0.6104417710015602,0.2244592790387183,0.40439116730031865,0.2719855578250078,0.40439116730031865,0.27344721400265826,0.12787914189186347,0.1134288040577756
lgb,18725,21,0.6775138879810245,0.830089407257932,0.6348973607038123,0.5136665049328805,0.6171850022649132,0.2244592790387183,0.4299181054100806,0.2789903368693818,0.4299181054100806,0.2804379293444872,0.12664871968944053,0.11613504888049286
lgb,18725,22,0.6742022918478002,0.8274059360815107,0.6194202898550725,0.5069109611057538,0.6101762664912436,0.2244592790387183,0.4198913852000379,0.27213008190787047,0.4198913852000379,0.2735914479202354,0.12785375556072975,0.11421120698767316
lgb,18725,23,0.5919335612014173,0.7665920890305236,0.4582904222451082,0.32777458309373203,0.5015612738571111,0.2244592790387183,0.3138508367576688,0.1699855042904478,0.3138508367576688,0.17165194899938618,0.14579592837752,0.07646781906009599
lgb,18725,24,0.675164335153982,0.8307902785030931,0.6372733865119651,0.5085668534827862,0.6142565064314655,0.2244592790387183,0.42764226231126723,0.2770739224684644,0.42764226231126723,0.2785253625855748,0.12698534684255905,0.11612291013098335
lgb,18725,25,0.6741569572043309,0.8286939417219058,0.6357790119847998,0.5069243156199678,0.6131536929158581,0.2244592790387183,0.42805593223804084,0.2746125000599621,0.42805593223804084,0.2760688820478113,0.12741770720136225,0.11496696380163791
lgb,18725,26,0.6757781099975424,0.8294543317700886,0.632496006969653,0.5097725088112784,0.6125391922502071,0.2244592790387183,0.427819892422341,0.27628497309280553,0.427819892422341,0.277737997206966,0.1271239294905268,0.1153795099119662
lgb,18924,2,0.5,0.5077585790834156,0.0,0.0,0.24406240960402695,0.22458254068907207,0.00027702629512493804,0.00016246115169371578,0.00027702629512493804,0.0027990736099864355,0.17562614021393397,0.00010790957479091053
lgb,18924,3,0.5539611701164339,0.7218497342827603,0.3122911251392499,0.22428365285508142,0.4203875525229046,0.22458254068907207,0.20089801672862106,0.10850377036211667,0.20089801672862106,0.11085468235957152,0.15659548250901484,0.053178137866819755
lgb,18924,4,0.5121961905310807,0.6421473896031146,0.09800043946385409,0.06499759268175252,0.33870861809309,0.22458254068907207,0.08428968914865975,0.04429421804036793,0.08428968914865975,0.046814453251860066,0.16787419070007054,0.02222253108451759
lgb,18924,5,0.510665707024808,0.63691666594428,0.1131664853101197,0.05981669078630005,0.3385217775048533,0.22458254068907207,0.10293740166021736,0.043317723397197194,0.10293740166021736,0.045840533664977645,0.16804571655147757,0.02108435590431012
lgb,18924,6,0.5167639194341299,0.6545198131915924,0.12135506003430531,0.08850386326387262,0.35367266507069284,0.22458254068907207,0.09405451577520219,0.052588861475783344,0.09405451577520219,0.05508722337349292,0.16641719778431058,0.025597106772933503
lgb,18924,7,0.5611207051868221,0.723241500027685,0.34117861704068597,0.24522939504669103,0.4338112194343357,0.22458254068907207,0.22408590773114856,0.1139803533465028,0.22408590773114856,0.11631682337077254,0.15563349509232216,0.05440358985841659
lgb,18924,8,0.66076970727409,0.8140564943067732,0.5589235546355169,0.4816460905349795,0.590164239819217,0.22458254068907207,0.35932466589485434,0.2495383525761956,0.35932466589485434,0.2515173506155648,0.1318220984855716,0.10580975430398229
lgb,18924,9,0.5355377333006268,0.6966538444988147,0.2438148443735036,0.15553072625698325,0.4115673972587691,0.22458254068907207,0.19233767586059214,0.09245506560796402,0.19233767586059214,0.09484829869584621,0.15941451256328895,0.04323224460978798
lgb,18924,10,0.562075544150437,0.7409955577516111,0.34117861704068597,0.24704924704924705,0.4535956886555188,0.22458254068907207,0.234572647914425,0.13298834214524313,0.234572647914425,0.13527468732609926,0.15229465295423064,0.06268934952507511
lgb,18924,11,0.5513865840849864,0.7114287991895525,0.3014902560183416,0.21025750159608428,0.4375376596258884,0.22458254068907207,0.2256155694815556,0.10991521373142943,0.2256155694815556,0.11226240369502671,0.15634755587948612,0.04995182543472484
lgb,18924,12,0.5367415613719786,0.6936419509687675,0.26224328593996843,0.16440157825515125,0.40456616804588896,0.22458254068907207,0.18853088987526445,0.08894542020444929,0.18853088987526445,0.09134790837071727,0.16003099819399338,0.041493325017499146
lgb,18924,13,0.5301816267475803,0.6856762031076371,0.2357012008955832,0.13524590163934427,0.3928768576395705,0.22458254068907207,0.19942293507708775,0.08040724154047785,0.19942293507708775,0.08283224523288069,0.16153076921173048,0.038304338066702345
lgb,18924,14,0.6645962674711164,0.82121841130072,0.5864796299059841,0.4892774661827779,0.6044145734951991,0.22458254068907207,0.39536340673314785,0.2640535298873641,0.39536340673314785,0.2659942508108559,0.1292724396993874,0.11052311997636272
lgb,18924,15,0.5803109066249259,0.7580813980594898,0.4195852936051577,0.29943831105946156,0.4721915977576763,0.22458254068907207,0.28674712889431486,0.1514031070948475,0.28674712889431486,0.15364089178782814,0.14906001335991095,0.0706263249324756
lgb,18924,16,0.6647852789626871,0.8168189203919756,0.5846199088369357,0.4894279626290772,0.5974998371454723,0.22458254068907207,0.36996159111102767,0.2572620392932533,0.36996159111102767,0.259220669655044,0.13046539678791283,0.10791607655543516
lgb,18924,17,0.5841369982468262,0.7621997438924552,0.4402127294561674,0.30920292645360026,0.4858138854886452,0.22458254068907207,0.29871758109535507,0.15989154431842456,0.29871758109535507,0.16210694465548192,0.14756897965883353,0.07336657354069819
lgb,18924,18,0.5689626027848825,0.7574719868217932,0.3952991452991453,0.2656722434992945,0.4764930799828819,0.22458254068907207,0.27782617053954106,0.152137906321285,0.27782617053954106,0.15437375331867065,0.1489309424389291,0.07050635545139847
lgb,18924,19,0.593077645944166,0.7694064098109636,0.4473103682334974,0.3305247031788587,0.511435349258665,0.22458254068907207,0.30618317376785775,0.17506971477451438,0.30618317376785775,0.17724508965567143,0.14490286302574257,0.07824781611478639
lgb,18924,20,0.6746649512131292,0.8295174820303391,0.6184971098265896,0.5081728435021848,0.6143884189502001,0.22458254068907207,0.4133258147576362,0.2754892816409542,0.4133258147576362,0.27739984601963563,0.1272636964157123,0.11555642134288152
lgb,18924,21,0.6735736397439799,0.8293142570932708,0.6275356063875702,0.5058880464591062,0.6117944321272732,0.22458254068907207,0.4188738339169278,0.2742001549579587,0.4188738339169278,0.27611411881639625,0.1274901375471806,0.1151463067444187
lgb,18924,22,0.6744980213243854,0.8285374669156675,0.6234701223902088,0.5076600548298661,0.6117932006056312,0.22458254068907207,0.41706845963811223,0.2740240159557634,0.41706845963811223,0.2759384442999494,0.12752107718676678,0.11482681167544197
lgb,18924,23,0.673952834164937,0.8310068383072974,0.6297098310957124,0.506891519377331,0.6169470416962017,0.22458254068907207,0.4285579218348359,0.2780034171754491,0.4285579218348359,0.2799073516759607,0.12682207674977475,0.11645774067855474
lgb,18924,24,0.6762628509656983,0.8304607628075055,0.6277037673685719,0.5105431309904154,0.6132294979037063,0.22458254068907207,0.42172657543422354,0.27603638236412775,0.42172657543422354,0.2779455040158394,0.12716759561474628,0.11579085421208492
lgb,18924,25,0.5959340213421913,0.7740704797123761,0.47921924953727074,0.337468982630273,0.5136296954307473,0.22458254068907207,0.33028038776381874,0.17964124821964367,0.33028038776381874,0.18180456778024456,0.14409985179378604,0.07989684980728655
lgb,18924,26,0.6779379484703247,0.8317485829702462,0.6307626023265833,0.514258095698405,0.6158409706110678,0.22458254068907207,0.43070523785742887,0.2791686597776054,0.43070523785742887,0.28106952148574593,0.12661739643654576,0.11672952133386456
lgb,19123,2,0.5007876747873079,0.5661678840638927,0.012442396313364055,0.006131834440470107,0.2896599812373104,0.22506928829158604,0.020480309676939923,0.012248390026641243,0.020480309676939923,0.01567080963490486,0.1735031902778352,0.005864189425303787
lgb,19123,3,0.5,0.5602056951089425,0.0,0.0,0.3467414499171727,0.22506928829158604,0.01291409586821235,0.014632304263595741,0.01291409586821235,0.018046463946239877,0.17308444459189143,0.007126591955471614
lgb,19123,4,0.5033629636814448,0.6526393919238109,0.038791159224176815,0.0235,0.3385270164468611,0.22506928829158604,0.06430807356806423,0.049706191058397575,0.06430807356806423,0.05299882468459949,0.16692355232616696,0.024640291639775037
lgb,19123,5,0.5041434341261859,0.5993357205674101,0.03871258158901643,0.02551913935451589,0.30477125744181727,0.22506928829158604,0.03921153220448104,0.022549073408519082,0.03921153220448104,0.025935802605925762,0.1716938270626784,0.011016078713003483
lgb,19123,6,0.5501206698094,0.7034314517933424,0.2730015082956259,0.2096842105263158,0.41049349611181285,0.22506928829158604,0.16419430079405184,0.09673574708565258,0.16419430079405184,0.09986542995268533,0.15866259083980805,0.047222974891167835
lgb,19123,7,0.6592989670964203,0.8103497136264067,0.536238198983297,0.4784517807773621,0.5804298400237515,0.22506928829158604,0.31867988842004935,0.24002703224235444,0.31867988842004935,0.2426602310752819,0.13349280638927263,0.102900627402623
lgb,19123,8,0.5123319601739257,0.6568664471860775,0.1527072758037225,0.07075023741690407,0.3487230710349263,0.22506928829158604,0.14380166356940183,0.053104430129060964,0.14380166356940183,0.056385289337573585,0.16632663573890594,0.026721132216531707
lgb,19123,9,0.5602037622365466,0.723754482409182,0.32344322344322346,0.24346769293092968,0.44275874104511515,0.22506928829158604,0.20383973253034982,0.11800915962525271,0.20383973253034982,0.12106513312702094,0.15492581642562442,0.05464634766149073
lgb,19123,10,0.6632847842644976,0.821715950227013,0.5926683218927998,0.48636289400620614,0.5997667382406413,0.22506928829158604,0.3891646392247601,0.25975213716641377,0.3891646392247601,0.262316991300952,0.1300279994496194,0.11031748181574773
lgb,19123,11,0.5655533673097157,0.745597150969517,0.3446908238687579,0.2557430372026835,0.46640732223375525,0.22506928829158604,0.2448932161117915,0.14070224959684796,0.2448932161117915,0.1436795947518672,0.15093966903028894,0.06498102481427535
lgb,19123,12,0.561272757815306,0.7445805674710306,0.36128568863350685,0.24354243542435425,0.45988654725644795,0.22506928829158604,0.24863511503618663,0.1368812529696467,0.24863511503618663,0.13987183733748831,0.15161084495970925,0.06406588244843409
lgb,19123,13,0.5813494448204759,0.7542353627087766,0.3988126418718351,0.30050801094177415,0.4779941760927744,0.22506928829158604,0.26357584325563166,0.15265697335827455,0.26357584325563166,0.15559289708649027,0.14883976588606254,0.06965248763755591
lgb,19123,14,0.5710387420257299,0.7566261794328788,0.40414325842696625,0.2706190764266989,0.48072404836900695,0.22506928829158604,0.28377280479011113,0.1533029837608253,0.28377280479011113,0.15623666915437628,0.1487262911372861,0.07038270184510366
lgb,19123,15,0.673020076804149,0.8282537153907483,0.6087448705249753,0.5044871794871795,0.6083664152826788,0.22506928829158604,0.4007637652932009,0.2685716365068923,0.4007637652932009,0.27110593232375924,0.12847881313923964,0.1141425909746563
lgb,19123,16,0.6703829359933406,0.8245725013407105,0.5978291916595257,0.4992025518341308,0.6036096519870849,0.22506928829158604,0.3854322052427699,0.26477939416568985,0.3854322052427699,0.2673268295658454,0.12914493824383255,0.11194079350616852
lgb,19123,17,0.5770155934773405,0.753749157443351,0.4135898769284105,0.28963893249607536,0.47991540779187014,0.22506928829158604,0.28612572084762855,0.15142917783689158,0.28612572084762855,0.15436935570291366,0.14905543391213089,0.06934800037595946
lgb,19123,18,0.5728644864334616,0.7475369738965387,0.4001408946812258,0.27615230460921847,0.473259411337963,0.22506928829158604,0.2771169292148481,0.14511843676466563,0.2771169292148481,0.14808048045583067,0.1501639450985395,0.06603262232214406
lgb,19123,19,0.6740430348767494,0.8251009662253391,0.6020057306590257,0.506495589414595,0.6082591559371255,0.22506928829158604,0.40326320777037605,0.26904979755244296,0.40326320777037605,0.2715824366089242,0.12839482191509793,0.11283178555479005
lgb,19123,20,0.5943200728915465,0.7654103620859621,0.4559811827956989,0.33384204502098436,0.5023769448154911,0.22506928829158604,0.30927615073933445,0.1696134176264925,0.30927615073933445,0.17249058967385655,0.14586128714039542,0.07578818552950603
lgb,19123,21,0.6660502560880209,0.8218104169248711,0.6030412744388124,0.4916911045943304,0.6027945785060058,0.22506928829158604,0.40021278224919243,0.2635201611487704,0.40021278224919243,0.2660719596132076,0.1293661284130337,0.11065535713258093
lgb,19123,22,0.6723460900568592,0.8268799800262043,0.6281249999999999,0.5034649476228847,0.6078272168537753,0.22506928829158604,0.41711878933327473,0.2692999725106583,0.41711878933327473,0.27183174474629734,0.1283508775135503,0.11352793525460886
lgb,19123,23,0.6713087232991249,0.8270584095295062,0.622842347525892,0.5019543973941368,0.6114045492711372,0.22506928829158604,0.42038366393238846,0.2725488874930292,0.42038366393238846,0.27506940269782265,0.1277801904008277,0.11415769209713411
lgb,19123,24,0.6761424271582395,0.8292219380314081,0.6335034013605442,0.5109961190168175,0.6140292206390315,0.22506928829158604,0.4254098194717618,0.2754123297698622,0.4254098194717618,0.2779229235522086,0.12727721337179468,0.11530063174160127
lgb,19123,25,0.6788697686808604,0.8337471925516547,0.6413919932097892,0.5159112825458052,0.6204840277194418,0.22506928829158604,0.43099437909961147,0.2831939251506135,0.43099437909961147,0.2856775568056945,0.12591033974650337,0.1181092929627482
lgb,19123,26,0.6779300412650685,0.8315820923706833,0.6382556987115956,0.5139467778134017,0.619713571697868,0.22506928829158604,0.4277792094369719,0.2803104479816261,0.4277792094369719,0.28280407047722145,0.12641683599805198,0.11693499669101771
lgb,19322,2,0.5,0.6061545039011612,0.0,0.0,0.283468205937746,0.22492495600869475,0.030555803869510845,0.03198748179575017,0.030555803869510845,0.03603942382115599,0.1700359264834287,0.016952823642856125
lgb,19322,3,0.5078855922285879,0.6168667462931998,0.09400043318171973,0.0455547391623806,0.3170953263763357,0.22492495600869475,0.09875651743573755,0.02882878320433946,0.09875651743573755,0.0328939470252565,0.17059076666511228,0.014691494462318586
lgb,19322,4,0.5486357552341599,0.7187870784473638,0.2988970588235294,0.2049873203719358,0.4190580097603619,0.22492495600869475,0.19623010212462555,0.10636205351307126,0.19623010212462555,0.11010267574963595,0.15697168509094855,0.05207567680485775
lgb,19322,5,0.505840144658513,0.6613723144104736,0.08957832641468212,0.03605828599654235,0.3455376186753698,0.22492495600869475,0.12716661124607276,0.055112456712424596,0.12716661124607276,0.05906760137628886,0.16597391647744536,0.028008956344153985
lgb,19322,6,0.5118627993287193,0.6548615118404639,0.12646870326853235,0.06403466538276359,0.3458149973208583,0.22492495600869475,0.13920897001556365,0.05156968381989102,0.13920897001556365,0.05553965795145299,0.16659622110654235,0.026616534392849694
lgb,19322,7,0.5454390185787694,0.7086775896214359,0.2841100505334082,0.19278660369257192,0.40974608434443704,0.22492495600869475,0.19213951640369176,0.09915767951147358,0.19213951640369176,0.1029284580789066,0.15823716708116836,0.04921704809309449
lgb,19322,8,0.5465672889110056,0.7123672184997834,0.27231807951987996,0.19936507936507936,0.41046868839116,0.22492495600869475,0.19277903267799268,0.09988380734974378,0.19277903267799268,0.10365154646484709,0.15810961933007653,0.04915109058498184
lgb,19322,9,0.5428623239592537,0.7093442939303043,0.27480627480627484,0.18877551020408165,0.40923696283675104,0.22492495600869475,0.19573980800937685,0.09889365744201672,0.19573980800937685,0.10266554116263615,0.15828354379257228,0.04734811316086165
lgb,19322,10,0.5487875735750806,0.7194705343169976,0.2915419161676646,0.20399490012749683,0.4351941721826211,0.22492495600869475,0.22238189765329597,0.1146196809899207,0.22238189765329597,0.11832573814889147,0.15552119420144453,0.052915851445686994
lgb,19322,11,0.521097067914576,0.6710154245560075,0.2176706827309237,0.10782289515944023,0.37136886394377266,0.22492495600869475,0.16910253524075747,0.06631459696441588,0.16910253524075747,0.07022285130195904,0.16400620814669137,0.032328890586397444
lgb,19322,12,0.6624812950666771,0.8220839183689026,0.5788262370540852,0.484641638225256,0.5963153565312186,0.22492495600869475,0.3748242683970696,0.2600737189606037,0.3748242683970696,0.26317092931425445,0.12997151210334343,0.1101412939024492
lgb,19322,13,0.6679734055501317,0.8211242569862793,0.5821000704721635,0.4945790816326531,0.5957612473254841,0.22492495600869475,0.3662729137318439,0.257737319808345,0.3662729137318439,0.2608443099465906,0.13038191154241924,0.10950770666435754
lgb,19322,14,0.5488410497113694,0.7234322198660703,0.33401373167563553,0.20192926045016074,0.44367791686111047,0.22492495600869475,0.24975836877476976,0.11913439713402896,0.24975836877476976,0.1228215564298698,0.1547281631941625,0.054724640943052245
lgb,19322,15,0.6673610364319504,0.8216039705338094,0.5949800342270394,0.4942210646264041,0.6067774852532869,0.22492495600869475,0.3896784437826867,0.2649114335962741,0.3896784437826867,0.2679883940679548,0.12912174490026568,0.11101910425938424
lgb,19322,16,0.6729375490100296,0.826814594272122,0.6112852664576803,0.5049488885283142,0.6107212148642118,0.22492495600869475,0.40240885970936713,0.2719680428560566,0.40240885970936713,0.2750154655159024,0.12788221847808207,0.1138773691957577
lgb,19322,17,0.6734825018819148,0.82574428082582,0.6053002537355511,0.5055475156777617,0.6095505324627242,0.22492495600869475,0.39804616710825746,0.2702732913249004,0.39804616710825746,0.27332780793737854,0.1281799095113488,0.11327506776002563
lgb,19322,18,0.6696715218078377,0.8247795139267166,0.6059829059829059,0.49838501291989673,0.6088662483333954,0.22492495600869475,0.40451974023642956,0.2654620011578924,0.40451974023642956,0.2685366570438381,0.12902503513291147,0.11236181708916239
lgb,19322,19,0.6759752629819324,0.8275957871035161,0.6204070096099491,0.5102761721258832,0.6141857949659443,0.22492495600869475,0.4152981355203974,0.27360388588205586,0.4152981355203974,0.2766444611706338,0.12759487499927744,0.11451116393946513
lgb,19322,20,0.674989732347545,0.8282842118218849,0.6124895455812658,0.5079668578712555,0.6103040239661568,0.22492495600869475,0.401855795946393,0.2720338646698086,0.401855795946393,0.27508101181031097,0.1278706565686298,0.11452384621746634
lgb,19322,21,0.6705961376758064,0.8283009048107594,0.6135142776364151,0.5003240440699935,0.6139999937645646,0.22492495600869475,0.412782161004266,0.274031331549511,0.412782161004266,0.27707011762045897,0.12751979216850798,0.11486637962493743
lgb,19322,22,0.6787630506958457,0.8299761292211493,0.6201289599102887,0.5151225724291627,0.6160675316961114,0.22492495600869475,0.41587520167032965,0.27677192412687124,0.41587520167032965,0.2797992385256767,0.1270383942637892,0.11590250853010892
lgb,19322,23,0.6750287997987,0.828160849657905,0.611811358164566,0.5090024330900242,0.6118673003511395,0.22492495600869475,0.4101186660882564,0.2735667085525699,0.4101186660882564,0.2766074394593665,0.12760140537109024,0.11462966339099048
lgb,19322,24,0.6761642744735031,0.8302558099996588,0.6212587412587413,0.5102920057443753,0.6135808968633616,0.22492495600869475,0.42054399288826316,0.2759618709120544,0.42054399288826316,0.27899257606108496,0.12718068389981352,0.11580418607765719
lgb,19322,25,0.6756797677929104,0.8310811660367066,0.6292071539219827,0.5097157539746265,0.6157615084660193,0.22492495600869475,0.42694321938184276,0.27822574905639696,0.42694321938184276,0.2812469779819067,0.12678302311497885,0.11632083768045665
lgb,19322,26,0.6817259097913224,0.8316784821789555,0.6339422674661832,0.5210030346590001,0.6196121699465016,0.22492495600869475,0.42838717344898025,0.28182278468475397,0.42838717344898025,0.28482895700763156,0.12615118698253278,0.11711350868733318
lgb,19522,2,0.5038635190601133,0.6085540087890636,0.028933897173380813,0.020222446916076844,0.3090681754221586,0.2251306218625141,0.04845829682874603,0.025672411518684157,0.04845829682874603,0.03065301517638641,0.17114519811491632,0.012698024268952664
lgb,19522,3,0.5372646669286002,0.6819247711225271,0.19413005946671782,0.16405733186328555,0.37509544828036195,0.2251306218625141,0.10477980933429376,0.07806841945967646,0.10477980933429376,0.08278118327389583,0.16194159424953752,0.03990889759330971
lgb,19522,4,0.5106580341071149,0.607900834586967,0.09245122985581002,0.06064981949458484,0.3072151128610646,0.2251306218625141,0.07633700103373708,0.02305105923534234,0.07633700103373708,0.02804506281820829,0.1716056509042711,0.012167203171966099
lgb,19522,5,0.5236353979456262,0.6892169422396033,0.1674757281553398,0.11473152822395594,0.3862202454215762,0.2251306218625141,0.14837576767925076,0.08047306206757365,0.14837576767925076,0.08517353374113112,0.16151920752828539,0.038940984455545335
lgb,19522,6,0.503552678035705,0.6150518962571546,0.03374777975133215,0.02114271331487541,0.3154563737851598,0.2251306218625141,0.06253190820914412,0.028841052227442265,0.06253190820914412,0.03380545831084758,0.1705886115538187,0.014382189954303582
lgb,19522,7,0.5370895955470368,0.6941407491907121,0.22933333333333336,0.1683297180043384,0.394888725040461,0.2251306218625141,0.14316859275077376,0.08510994200807498,0.14316859275077376,0.08978671070794575,0.16070471787877322,0.04074670261017171
lgb,19522,8,0.5202796386067481,0.6684508347939211,0.18555442522889115,0.09871345029239766,0.3664376450421955,0.2251306218625141,0.16723761639949697,0.06338972934906328,0.16723761639949697,0.06817752823210299,0.16451997482373854,0.03130648450123359
lgb,19522,9,0.5421209209656677,0.7057753817188694,0.26854317230886265,0.18059181897302,0.41533759062644593,0.2251306218625141,0.20083583228262547,0.09841659653430679,0.20083583228262547,0.1030253437873987,0.15836734177235665,0.04660589511111938
lgb,19522,10,0.5326436961768253,0.6909800732960831,0.2561919504643963,0.14514311471715122,0.4050166958376652,0.2251306218625141,0.18825789718772168,0.08743051230003329,0.18825789718772168,0.0920954186232037,0.16029709885304508,0.040810758245832836
lgb,19522,11,0.6611107713941445,0.8172046455787556,0.5688760806916426,0.4823606989779097,0.591860850679928,0.2251306218625141,0.3625737749293084,0.25309295641865337,0.3625737749293084,0.2569110233575391,0.13119771569478386,0.10748847210230836
lgb,19522,12,0.5588030154683679,0.743105668689115,0.3549475928228816,0.23585295332507228,0.45858295065417726,0.2251306218625141,0.2474332701354861,0.13501015775144254,0.2474332701354861,0.13943184469032277,0.1519395115864139,0.06353190310710227
