 v
0,000003,010,-0.35594328060362856
1,000003,020,-0.35594328060362856
2,010001,010,-0.35594328060362856
3,010003,030,-0.35594328060362856
4,010004,010,-0.35594328060362856
5,010004,040,-0.35594328060362856
6,010013,010,-0.35594328060362856
7,010013,040,-0.35594328060362856
8,010038,010,-0.35594328060362856
9,010038,040,-0.35594328060362856
10,010050,010,-0.35594328060362856
11,010059,020,-0.35594328060362856
12,010059,030,-0.35594328060362856
13,010075,020,-0.35594328060362856
14,010083,010,-0.35594328060362856
15,010083,020,-0.35594328060362856
16,010097,040,-0.35594328060362856
17,010109,030,-0.35594328060362856
18,010147,010,-0.35594328060362856
19,010196,010,-0.35594328060362856
20,010206,010,-0.35594328060362856
21,010210,010,-0.35594328060362856
22,010210,020,-0.35594328060362856
23,010225,010,-0.35594328060362856
24,010299,010,-0.35594328060362856
25,010299,011,-0.35594328060362856
26,010299,012,-0.35594328060362856
27,010372,010,1.899586885812519
28,010394,010,-0.35594328060362856
29,010394,040,-0.35594328060362856
30,010395,010,-0.35594328060362856
31,010395,020,-0.35594328060362856
32,010397,010,-0.35594328060362856
33,010397,040,-0.35594328060362856
34,010404,010,-0.35594328060362856
35,010433,010,-0.35594328060362856
36,010451,010,-0.35594328060362856
37,010451,020,-0.35594328060362856
38,010453,010,-0.35594328060362856
39,010453,020,-0.35594328060362856
40,010475,010,-0.35594328060362856
41,010475,011,-0.35594328060362856
42,010477,010,-0.35594328060362856
43,010477,020,-0.35594328060362856
44,010481,010,-0.35594328060362856
45,010481,020,-0.35594328060362856
46,010482,010,-0.35594328060362856
47,010533,010,1.899586885812519
48,010533,011,-0.35594328060362856
49,010537,010,-0.35594328060362856
50,010537,011,-0.35594328060362856
51,010565,020,-0.35594328060362856
52,010568,010,-0.35594328060362856
53,010571,010,-0.35594328060362856
54,010577,010,-0.35594328060362856
55,010577,011,1.899586885812519
56,010592,010,-0.35594328060362856
57,010645,031,-0.35594328060362856
58,010648,010,-0.35594328060362856
59,010648,020,-0.35594328060362856
60,010652,010,-0.35594328060362856
61,010672,031,-0.35594328060362856
62,010696,010,-0.35594328060362856
63,010707,010,-0.35594328060362856
64,010707,020,-0.35594328060362856
65,010708,030,-0.35594328060362856
66,010719,020,-0.35594328060362856
67,010756,010,-0.35594328060362856
68,010756,011,-0.35594328060362856
69,010769,010,-0.35594328060362856
70,010769,040,-0.35594328060362856
71,010773,020,-0.35594328060362856
72,010773,030,-0.35594328060362856
73,010775,020,-0.35594328060362856
74,010775,030,-0.35594328060362856
75,010781,010,-0.35594328060362856
76,010781,040,-0.35594328060362856
77,010818,010,-0.35594328060362856
78,010818,040,-0.35594328060362856
79,010822,010,1.899586885812519
