,HHID,PN,value
4393,36790,20,-1.0
4394,36796,10,-1.0
4395,36796,40,-1.0
4396,36798,10,-1.0
4397,36798,40,-1.0
4398,36804,10,-1.0
4399,36808,10,-1.0
4400,36813,10,-1.0
4401,36813,20,-1.0
4402,36814,10,-1.0
4403,36814,20,-1.0
4404,36819,10,-1.0
4405,36819,40,-1.0
4406,36822,10,-1.0
4407,36822,20,-1.0
4408,36826,20,-1.0
4409,36826,30,-1.0
4410,36832,20,-1.0
4411,36832,30,-1.0
4412,36866,10,-1.0
4413,36866,40,-1.0
4414,36868,10,-1.0
4415,36868,40,-1.0
4416,36883,10,-1.0
4417,36883,40,-1.0
4418,36889,10,-1.0
4419,36896,10,-1.0
4420,36896,20,-1.0
4421,36902,10,-1.0
4422,36902,20,-1.0
4423,36915,10,-1.0
4424,36918,10,-1.0
4425,36926,10,-1.0
4426,36926,20,-1.0
4427,36946,10,-1.0
4428,36950,10,-1.0
4429,36967,10,-1.0
4430,36967,40,-1.0
4431,36976,10,1.0
4432,36978,10,-1.0
4433,36991,10,-1.0
4434,36991,20,-1.0
4435,36992,10,-1.0
4436,36993,10,-1.0
4437,36993,20,-1.0
4438,37025,10,-1.0
4439,37025,40,-1.0
4440,37044,10,-1.0
4441,37044,40,-1.0
4442,37047,10,-1.0
4443,37047,40,-1.0
4444,37048,10,-1.0
4445,37048,20,-1.0
4446,37049,10,-1.0
4447,37049,40,-1.0
4448,37050,10,-1.0
4449,37050,40,-1.0
4450,37053,10,-1.0
4451,37053,20,-1.0
4452,37055,10,-1.0
4453,37055,40,-1.0
4454,37056,10,-1.0
4455,37057,10,-1.0
4456,37057,20,-1.0
4457,37058,20,-1.0
4458,37058,30,-1.0
4459,37072,10,-1.0
4460,37072,40,-1.0
4461,37082,10,-1.0
4462,37082,20,-1.0
4463,37089,10,-1.0
4464,37100,10,-1.0
4465,37101,10,-1.0
4466,37101,20,-1.0
4467,37106,10,-1.0
4468,37132,10,-1.0
4469,37148,10,-1.0
4470,37158,10,-1.0
4471,37159,10,-1.0
4472,37160,10,-1.0
4473,37160,20,-1.0
4474,37164,10,-1.0
4475,37164,40,-1.0
4476,37180,10,-1.0
4477,37184,20,-1.0
4478,37184,30,-1.0
4479,37201,10,-1.0
4480,37203,10,-1.0
4481,37208,10,-1.0
4482,37209,10,-1.0
4483,37209,20,-1.0
4484,37215,10,-1.0
4485,37215,20,-1.0
4486,37216,10,-1.0
4487,37216,40,-1.0
4488,37217,10,-1.0
4489,37217,40,-1.0
4490,37250,20,-1.0
4491,37250,30,-1.0
4492,37251,10,-1.0
4493,37251,20,-1.0
4494,37253,10,-1.0
4495,37253,20,-1.0
4496,37257,10,-1.0
4497,37257,40,-1.0
4498,37262,10,-1.0
4499,37262,20,-1.0
4500,37270,10,-1.0
4501,37270,20,-1.0
4502,37297,10,1.0
4503,37298,10,-1.0
4504,37316,10,-1.0
4505,37326,10,-1.0
4506,37326,20,-1.0
4507,37352,10,-1.0
4508,37352,20,-1.0
4509,37359,10,-1.0
4510,37359,40,-1.0
4511,37361,10,-1.0
4512,37364,10,-1.0
4513,37364,20,-1.0
4514,37373,10,-1.0
4515,37373,20,-1.0
4516,37382,10,-1.0
4517,37404,10,1.0
4518,37414,10,-1.0
4519,37414,40,-1.0
4520,37415,10,-1.0
4521,37415,20,-1.0
4522,37417,10,-1.0
4523,37417,20,-1.0
4524,37426,10,-1.0
4525,37426,20,-1.0
4526,37428,10,-1.0
4527,37428,20,-1.0
4528,37431,20,-1.0
4529,37431,30,-1.0
4530,37435,20,-1.0
4531,37477,10,-1.0
4532,37477,20,-1.0
4533,37478,20,-1.0
4534,37478,30,-1.0
4535,37490,10,-1.0
4536,37490,20,-1.0
4537,37491,10,-1.0
4538,37496,10,-1.0
4539,37502,10,-1.0
4540,37503,20,-1.0
4541,37503,30,-1.0
4542,37506,10,-1.0
4543,37515,10,-1.0
4544,37515,20,-1.0
4545,37530,20,-1.0
4546,37530,30,-1.0
4547,37534,10,-1.0
4548,37541,10,-1.0
4549,37541,40,-1.0
4550,37545,10,-1.0
4551,37546,10,-1.0
4552,37546,20,-1.0
4553,37547,10,-1.0
4554,37547,40,-1.0
4555,37550,10,-1.0
4556,37550,20,-1.0
4557,37594,10,-1.0
4558,37594,40,-1.0
4559,37597,20,-1.0
4560,37597,30,-1.0
4561,37601,10,-1.0
4562,37602,20,-1.0
4563,37602,30,-1.0
4564,37605,10,-1.0
4565,37605,40,-1.0
4566,37606,10,-1.0
4567,37607,10,-1.0
4568,37607,20,-1.0
4569,37618,10,-1.0
4570,37618,20,-1.0
4571,37636,10,-1.0
4572,37640,10,-1.0
4573,37640,40,-1.0
4574,37703,10,1.0
4575,37709,10,-1.0
4576,37709,20,-1.0
4577,37732,10,-1.0
4578,37735,10,-1.0
4579,37735,20,-1.0
4580,37751,10,-1.0
4581,37751,20,-1.0
4582,37761,10,-1.0
4583,37761,40,-1.0
4584,37767,10,-1.0
4585,37767,20,-1.0
4586,37776,10,-1.0
4587,37776,20,-1.0
4588,37777,10,-1.0
4589,37777,40,-1.0
4590,37803,20,-1.0
4591,37807,10,-1.0
4592,37807,20,-1.0
4593,37817,30,-1.0
4594,37835,10,-1.0
4595,37835,40,-1.0
4596,37836,10,-1.0
4597,37842,10,-1.0
4598,37844,10,-1.0
4599,37848,10,1.0
4600,37862,10,-1.0
4601,37865,20,-1.0
4602,37865,30,-1.0
4603,37871,20,-1.0
4604,37871,30,-1.0
4605,37878,10,-1.0
4606,37878,40,-1.0
4607,37880,10,-1.0
4608,37880,40,-1.0
4609,37893,10,-1.0
4610,37893,40,-1.0
4611,37900,10,1.0
4612,37904,10,-1.0
4613,37907,10,-1.0
4614,37908,10,-1.0
4615,37908,20,-1.0
4616,37911,10,-1.0
4617,37916,10,-1.0
4618,37918,40,-1.0
4619,37921,20,-1.0
4620,37933,10,-1.0
4621,37941,20,-1.0
4622,37941,30,-1.0
4623,37942,10,-1.0
4624,37942,20,-1.0
4625,37948,20,-1.0
4626,37948,30,-1.0
4627,37949,10,-1.0
4628,37949,40,-1.0
4629,37955,20,-1.0
4630,37955,30,-1.0
4631,37958,10,-1.0
4632,37962,10,-1.0
4633,37962,20,-1.0
4634,37963,10,-1.0
4635,37963,40,-1.0
4636,37964,10,-1.0
4637,37964,20,-1.0
4638,37976,10,-1.0
4639,37976,40,-1.0
4640,37989,10,-1.0
4641,37989,40,-1.0
4642,38009,10,-1.0
4643,38009,20,-1.0
4644,38015,20,-1.0
4645,38015,30,-1.0
4646,38017,10,-1.0
4647,38017,20,-1.0
4648,38023,40,-1.0
4649,38031,10,-1.0
4650,38031,20,-1.0
4651,38033,20,-1.0
4652,38033,30,-1.0
4653,38042,10,-1.0
4654,38042,20,-1.0
4655,38047,10,-1.0
4656,38047,40,-1.0
4657,38050,20,-1.0
4658,38050,30,-1.0
4659,38064,10,-1.0
4660,38089,10,-1.0
4661,38089,20,-1.0
4662,38099,10,-1.0
4663,38099,20,-1.0
4664,38100,10,-1.0
4665,38144,10,-1.0
4666,38144,40,-1.0
4667,38156,10,-1.0
4668,38156,20,-1.0
4669,38175,10,1.0
4670,38269,20,-1.0
4671,38269,30,-1.0
4672,38284,10,1.0
4673,38292,10,-1.0
4674,38292,20,-1.0
4675,38298,10,-1.0
4676,38298,20,-1.0
4677,38308,10,-1.0
4678,38308,40,-1.0
4679,38333,10,-1.0
4680,38333,40,-1.0
4681,38383,10,-1.0
4682,38383,20,-1.0
4683,38394,10,-1.0
4684,38394,20,-1.0
4685,38405,10,-1.0
4686,38405,40,-1.0
4687,38406,10,-1.0
4688,38406,20,-1.0
4689,38420,30,1.0
4690,38435,10,-1.0
4691,38446,10,1.0
4692,38457,10,-1.0
4693,38475,10,-1.0
4694,38477,10,-1.0
4695,38477,20,-1.0
4696,38478,10,1.0
4697,38496,10,-1.0
4698,38496,20,-1.0
4699,38509,20,-1.0
4700,38509,30,-1.0
4701,38510,10,-1.0
4702,38510,40,-1.0
4703,38511,10,-1.0
4704,38516,20,-1.0
4705,38516,30,-1.0
4706,38517,10,1.0
4707,38520,10,-1.0
4708,38523,20,-1.0
4709,38523,30,-1.0
4710,38524,10,-1.0
4711,38524,20,-1.0
4712,38525,10,-1.0
4713,38525,40,-1.0
4714,38530,10,-1.0
4715,38530,20,-1.0
4716,38531,10,-1.0
4717,38531,20,-1.0
4718,38532,20,-1.0
4719,38532,30,-1.0
4720,38533,10,-1.0
4721,38535,10,-1.0
4722,38535,40,-1.0
4723,38538,10,-1.0
4724,38538,20,-1.0
4725,38540,10,-1.0
4726,38547,10,-1.0
4727,38547,20,-1.0
4728,38548,10,-1.0
4729,38548,40,-1.0
4730,38571,10,-1.0
4731,38571,40,-1.0
4732,38577,10,-1.0
4733,38577,20,-1.0
4734,38599,10,1.0
4735,38607,20,-1.0
4736,38615,10,-1.0
4737,38615,20,-1.0
4738,38616,10,-1.0
4739,38616,40,-1.0
4740,38622,10,-1.0
4741,38627,10,1.0
4742,38641,10,-1.0
4743,38641,20,-1.0
4744,38666,10,-1.0
4745,38666,20,-1.0
4746,38668,10,-1.0
4747,38685,20,-1.0
4748,38685,30,-1.0
4749,38692,10,-1.0
4750,38698,10,-1.0
4751,38698,20,-1.0
4752,38699,20,-1.0
4753,38699,30,-1.0
4754,38705,10,-1.0
4755,38705,40,-1.0
4756,38707,10,-1.0
4757,38709,20,-1.0
4758,38709,30,-1.0
4759,38717,10,-1.0
4760,38717,40,-1.0
4761,38720,10,-1.0
4762,38720,20,-1.0
4763,38738,10,-1.0
4764,38739,10,-1.0
4765,38739,40,-1.0
4766,38743,10,-1.0
4767,38743,40,-1.0
4768,38751,20,-1.0
4769,38751,30,-1.0
4770,38761,10,-1.0
4771,38761,40,-1.0
4772,38762,10,-1.0
4773,38762,20,-1.0
4774,38768,10,-1.0
4775,38768,40,-1.0
4776,38776,10,-1.0
4777,38782,10,-1.0
4778,38784,10,-1.0
4779,38785,10,-1.0
4780,38789,10,-1.0
4781,38797,10,-1.0
4782,38806,10,-1.0
4783,38806,40,-1.0
4784,38811,20,-1.0
4785,38811,30,-1.0
4786,38815,10,-1.0
4787,38815,20,-1.0
4788,38862,10,-1.0
4789,38868,10,-1.0
4790,38868,40,-1.0
4791,38873,10,-1.0
4792,38873,20,-1.0
4793,38876,10,-1.0
4794,38876,20,-1.0
4795,38879,20,-1.0
4796,38879,30,-1.0
4797,38887,10,-1.0
4798,38887,20,-1.0
4799,38888,10,-1.0
4800,38888,40,-1.0
4801,38892,10,-1.0
4802,38892,20,-1.0
4803,38893,10,-1.0
4804,38893,20,-1.0
4805,38916,10,-1.0
4806,38916,20,-1.0
4807,38921,10,-1.0
4808,38921,20,-1.0
4809,38923,10,-1.0
4810,38923,20,-1.0
4811,38932,10,-1.0
4812,38932,20,-1.0
4813,38934,10,-1.0
4814,38934,20,-1.0
4815,38938,10,-1.0
4816,38938,20,-1.0
4817,38939,40,-1.0
4818,38950,10,-1.0
4819,38951,10,-1.0
4820,38951,40,-1.0
4821,38961,10,-1.0
4822,38966,10,1.0
4823,38977,10,-1.0
4824,38982,10,1.0
4825,38999,10,-1.0
4826,38999,20,-1.0
4827,39003,20,-1.0
4828,39003,30,-1.0
4829,39005,20,-1.0
4830,39005,30,-1.0
4831,39010,20,-1.0
4832,39010,30,-1.0
4833,39047,10,-1.0
4834,39047,40,-1.0
4835,39053,10,-1.0
4836,39053,20,-1.0
4837,39058,10,-1.0
4838,39058,20,-1.0
4839,39059,20,-1.0
4840,39059,30,-1.0
4841,39078,20,-1.0
4842,39078,30,-1.0
4843,39082,10,-1.0
4844,39082,20,-1.0
4845,39101,10,-1.0
4846,39101,20,-1.0
4847,39107,10,-1.0
4848,39107,20,-1.0
4849,39111,10,-1.0
4850,39115,20,-1.0
4851,39115,30,-1.0
4852,39136,10,-1.0
4853,39137,10,-1.0
4854,39137,40,-1.0
4855,39138,10,-1.0
4856,39138,40,-1.0
4857,39141,10,-1.0
4858,39159,10,-1.0
4859,39159,20,-1.0
4860,39181,10,-1.0
4861,39181,20,-1.0
4862,39183,10,-1.0
4863,39183,20,-1.0
4864,39184,10,-1.0
4865,39184,20,-1.0
4866,39185,10,-1.0
4867,39185,40,-1.0
4868,39186,10,-1.0
4869,39186,40,-1.0
4870,39187,20,-1.0
4871,39187,30,-1.0
4872,39188,10,-1.0
4873,39189,10,-1.0
4874,39191,20,-1.0
4875,39191,30,-1.0
4876,39194,10,-1.0
4877,39196,10,-1.0
4878,39196,40,-1.0
4879,39199,10,-1.0
4880,39214,10,-1.0
4881,39219,10,-1.0
4882,39221,10,-1.0
4883,39221,40,-1.0
4884,39224,10,-1.0
4885,39231,10,-1.0
4886,39231,20,-1.0
4887,39233,20,-1.0
4888,39233,30,-1.0
4889,39246,10,-1.0
4890,39246,40,-1.0
4891,39256,10,-1.0
4892,39256,20,-1.0
4893,39257,10,-1.0
4894,39257,20,-1.0
4895,39258,10,-1.0
4896,39258,20,-1.0
4897,39260,10,-1.0
4898,39260,20,-1.0
4899,39268,10,-1.0
4900,39268,40,-1.0
4901,39275,10,-1.0
4902,39275,20,-1.0
4903,39279,10,-1.0
4904,39279,40,-1.0
4905,39295,20,-1.0
4906,39295,30,-1.0
4907,39316,10,-1.0
4908,39316,40,-1.0
4909,39319,20,-1.0
4910,39319,30,-1.0
4911,39339,10,-1.0
4912,39339,20,-1.0
4913,39340,20,-1.0
4914,39340,30,-1.0
4915,39341,10,-1.0
4916,39341,40,-1.0
4917,39348,20,-1.0
4918,39348,30,-1.0
4919,39357,10,-1.0
4920,39357,40,-1.0
4921,39358,10,-1.0
4922,39358,20,-1.0
4923,39361,10,-1.0
4924,39361,40,-1.0
4925,39369,10,-1.0
4926,39370,10,-1.0
4927,39370,40,-1.0
4928,39374,10,-1.0
4929,39378,10,-1.0
4930,39407,10,-1.0
4931,39407,40,-1.0
4932,39410,10,-1.0
4933,39411,20,-1.0
4934,39411,30,-1.0
4935,39419,20,-1.0
4936,39419,30,-1.0
4937,39430,10,-1.0
4938,39430,20,-1.0
4939,39437,10,-1.0
4940,39437,40,-1.0
4941,39463,10,-1.0
4942,39466,20,-1.0
4943,39466,30,-1.0
4944,39469,10,-1.0
4945,39469,20,-1.0
4946,39471,10,-1.0
4947,39474,10,-1.0
4948,39474,40,-1.0
4949,39492,10,1.0
4950,39505,10,-1.0
4951,39505,20,-1.0
4952,39512,10,-1.0
4953,39513,10,-1.0
4954,39513,40,-1.0
4955,39530,10,-1.0
4956,39530,20,-1.0
4957,39538,20,-1.0
4958,39538,30,-1.0
4959,39544,10,-1.0
4960,39544,20,-1.0
4961,39556,10,-1.0
4962,39556,20,-1.0
4963,39557,10,-1.0
4964,39558,10,-1.0
4965,39558,20,-1.0
4966,39576,10,-1.0
4967,39576,20,-1.0
4968,39582,10,-1.0
4969,39582,40,-1.0
4970,39583,10,-1.0
4971,39583,40,-1.0
4972,39595,20,-1.0
4973,39595,30,-1.0
4974,39603,10,-1.0
4975,39603,20,-1.0
4976,39605,10,-1.0
4977,39605,20,-1.0
4978,39607,20,-1.0
4979,39607,30,-1.0
4980,39626,10,-1.0
4981,39629,10,-1.0
4982,39629,20,-1.0
4983,39648,10,-1.0
4984,39649,20,-1.0
4985,39649,30,-1.0
4986,39654,10,-1.0
4987,39662,10,-1.0
4988,39662,20,-1.0
4989,39670,10,-1.0
4990,39690,10,-1.0
4991,39690,40,-1.0
4992,39698,10,-1.0
4993,39703,10,1.0
4994,39752,10,-1.0
4995,39753,20,-1.0
4996,39753,30,-1.0
4997,39754,10,-1.0
4998,39754,40,-1.0
4999,39755,10,-1.0
5000,39755,20,-1.0
5001,39757,10,-1.0
5002,39757,20,-1.0
5003,39760,10,-1.0
5004,39760,40,-1.0
5005,39766,10,-1.0
5006,39775,10,-1.0
5007,39775,20,-1.0
5008,39776,10,-1.0
5009,39776,40,-1.0
5010,39777,30,-1.0
5011,39779,20,-1.0
5012,39779,30,-1.0
5013,39783,20,-1.0
5014,39783,30,-1.0
5015,39784,10,-1.0
5016,39784,20,-1.0
5017,39788,10,-1.0
5018,39790,20,-1.0
5019,39790,30,-1.0
5020,39821,10,-1.0
5021,39821,40,-1.0
5022,39875,10,-1.0
5023,39875,20,-1.0
5024,39879,10,-1.0
5025,39879,20,-1.0
5026,39900,10,-1.0
5027,39900,40,-1.0
5028,39911,10,-1.0
5029,39914,10,-1.0
5030,39914,20,-1.0
5031,39929,10,-1.0
5032,39929,20,-1.0
5033,39937,10,-1.0
5034,39937,20,-1.0
5035,39939,10,-1.0
5036,39939,20,-1.0
5037,39951,10,-1.0
5038,39951,20,-1.0
5039,39956,10,-1.0
5040,39956,20,-1.0
5041,39958,10,-1.0
5042,39958,40,-1.0
5043,39965,10,-1.0
5044,39965,20,-1.0
5045,39969,10,-1.0
5046,39969,20,-1.0
5047,39970,10,-1.0
5048,39970,20,-1.0
5049,39972,20,-1.0
5050,39973,10,-1.0
5051,39990,10,1.0
5052,39995,10,-1.0
5053,39995,40,-1.0
5054,40002,10,-1.0
5055,40011,10,-1.0
5056,40065,10,-1.0
5057,40065,20,-1.0
5058,40066,10,-1.0
5059,40081,10,-1.0
5060,40083,10,-1.0
5061,40083,40,-1.0
5062,40108,10,-1.0
5063,40108,40,-1.0
5064,40111,10,-1.0
5065,40111,40,-1.0
5066,40115,20,-1.0
5067,40115,30,-1.0
5068,40123,10,1.0
5069,40126,10,-1.0
5070,40126,20,-1.0
5071,40131,10,-1.0
5072,40147,10,-1.0
5073,40147,20,-1.0
5074,40148,20,-1.0
5075,40148,30,-1.0
5076,40153,10,-1.0
5077,40153,20,-1.0
5078,40155,10,-1.0
5079,40155,20,-1.0
5080,40158,10,-1.0
5081,40158,20,-1.0
5082,40180,10,-1.0
5083,40219,10,-1.0
5084,40223,10,-1.0
5085,40223,20,-1.0
5086,40243,10,-1.0
5087,40243,40,-1.0
5088,40260,10,-1.0
5089,40260,20,-1.0
5090,40272,10,-1.0
5091,40276,10,-1.0
5092,40276,20,-1.0
5093,40277,10,-1.0
5094,40277,20,-1.0
5095,40279,10,-1.0
5096,40279,40,-1.0
5097,40280,10,-1.0
5098,40280,40,-1.0
5099,40284,10,-1.0
5100,40293,20,-1.0
5101,40293,30,-1.0
5102,40294,10,-1.0
5103,40294,20,-1.0
5104,40311,10,-1.0
5105,40311,20,-1.0
5106,40320,10,-1.0
5107,40323,10,-1.0
5108,40323,20,-1.0
5109,40326,10,-1.0
5110,40376,10,-1.0
5111,40376,20,-1.0
5112,40381,10,-1.0
5113,40381,40,-1.0
5114,40388,10,-1.0
5115,40388,20,-1.0
5116,40398,10,-1.0
5117,40398,40,-1.0
5118,40401,10,-1.0
5119,40405,10,-1.0
5120,40405,20,-1.0
5121,40407,20,-1.0
5122,40407,30,-1.0
5123,40416,10,-1.0
5124,40420,10,-1.0
5125,40435,20,-1.0
5126,40435,30,-1.0
5127,40438,10,-1.0
5128,40438,40,-1.0
5129,40440,10,-1.0
5130,40440,20,-1.0
5131,40441,10,-1.0
5132,40441,20,-1.0
5133,40447,10,-1.0
5134,40447,20,-1.0
5135,40448,10,-1.0
5136,40448,40,-1.0
5137,40455,10,-1.0
5138,40455,20,-1.0
5139,40475,10,-1.0
5140,40475,20,-1.0
5141,40480,20,-1.0
5142,40480,30,-1.0
5143,40503,10,-1.0
5144,40503,20,-1.0
5145,40519,20,-1.0
5146,40519,30,-1.0
5147,40526,20,-1.0
5148,40526,30,-1.0
5149,40552,10,-1.0
5150,40552,20,-1.0
5151,40560,10,1.0
5152,40577,10,-1.0
5153,40577,20,-1.0
5154,40605,20,-1.0
5155,40605,30,-1.0
5156,40608,10,-1.0
5157,40609,10,-1.0
5158,40609,20,-1.0
5159,40610,20,-1.0
5160,40610,30,-1.0
5161,40617,10,-1.0
5162,40617,20,-1.0
5163,40621,10,-1.0
5164,40621,20,-1.0
5165,40623,10,-1.0
5166,40623,20,-1.0
5167,40632,10,-1.0
5168,40632,40,-1.0
5169,40635,10,-1.0
5170,40635,20,-1.0
5171,40651,10,-1.0
5172,40651,40,-1.0
5173,40657,20,-1.0
5174,40657,30,-1.0
5175,40669,20,-1.0
5176,40669,30,-1.0
5177,40677,10,-1.0
5178,40677,40,-1.0
5179,40679,20,-1.0
5180,40679,30,-1.0
5181,40692,10,-1.0
5182,40692,40,-1.0
5183,40696,10,-1.0
5184,40696,20,-1.0
5185,40711,10,-1.0
5186,40711,40,-1.0
5187,40717,10,-1.0
5188,40717,20,-1.0
5189,40718,10,-1.0
5190,40718,20,-1.0
5191,40725,10,-1.0
5192,40725,40,-1.0
5193,40726,10,-1.0
5194,40731,20,-1.0
5195,40731,30,-1.0
5196,40737,20,-1.0
5197,40737,30,-1.0
5198,40757,10,-1.0
5199,40757,20,-1.0
5200,40761,10,-1.0
5201,40761,40,-1.0
5202,40778,10,1.0
5203,40782,20,-1.0
5204,40782,30,-1.0
5205,40785,10,-1.0
5206,40785,20,-1.0
5207,40795,20,-1.0
5208,40795,30,-1.0
5209,40799,20,-1.0
5210,40799,30,-1.0
5211,40806,10,-1.0
5212,40806,40,-1.0
5213,40829,10,-1.0
5214,40829,40,-1.0
5215,40835,20,-1.0
5216,40835,30,-1.0
5217,40870,10,-1.0
5218,40870,20,-1.0
5219,40875,10,-1.0
5220,40875,40,-1.0
5221,40877,10,1.0
5222,40888,20,-1.0
5223,40888,30,-1.0
5224,40905,10,-1.0
5225,40905,20,-1.0
5226,40908,10,-1.0
5227,40913,10,-1.0
5228,40913,20,-1.0
5229,40917,10,-1.0
5230,40918,20,-1.0
5231,40918,30,-1.0
5232,40919,10,-1.0
5233,40919,20,-1.0
5234,40928,10,-1.0
5235,40929,20,-1.0
5236,40929,30,-1.0
5237,40930,10,-1.0
5238,40939,10,1.0
5239,40953,10,-1.0
5240,40953,20,-1.0
5241,40964,20,-1.0
5242,40964,30,-1.0
5243,40967,10,-1.0
5244,40983,10,1.0
5245,40989,30,-1.0
5246,40990,10,-1.0
5247,40990,20,-1.0
5248,40993,10,-1.0
5249,40993,40,-1.0
5250,41018,10,-1.0
5251,41018,20,-1.0
5252,41027,10,-1.0
5253,41027,20,-1.0
5254,41028,40,-1.0
5255,41035,20,-1.0
5256,41035,30,-1.0
5257,41037,10,-1.0
5258,41037,40,-1.0
5259,41043,10,-1.0
5260,41043,40,-1.0
5261,41046,10,-1.0
5262,41046,20,-1.0
5263,41047,10,-1.0
5264,41047,20,-1.0
5265,41051,10,-1.0
5266,41051,40,-1.0
5267,41059,10,-1.0
5268,41059,20,-1.0
5269,41061,10,-1.0
5270,41067,10,-1.0
5271,41067,40,-1.0
5272,41072,10,-1.0
5273,41076,10,-1.0
5274,41076,40,-1.0
5275,41077,10,-1.0
5276,41077,20,-1.0
5277,41092,10,-1.0
5278,41093,10,-1.0
5279,41098,10,-1.0
5280,41116,20,-1.0
5281,41116,30,-1.0
5282,41119,10,-1.0
5283,41119,20,-1.0
5284,41122,20,-1.0
5285,41122,30,-1.0
5286,41123,20,-1.0
5287,41123,30,-1.0
5288,41129,10,-1.0
5289,41129,20,-1.0
5290,41141,10,-1.0
5291,41141,20,-1.0
5292,41157,10,-1.0
5293,41166,10,-1.0
5294,41170,10,-1.0
5295,41170,40,-1.0
5296,41173,10,-1.0
5297,41173,20,-1.0
5298,41179,40,-1.0
5299,41186,10,-1.0
5300,41186,20,-1.0
5301,41188,20,-1.0
5302,41188,30,-1.0
5303,41189,20,-1.0
5304,41189,30,-1.0
5305,41193,10,-1.0
5306,41212,10,-1.0
5307,41217,10,-1.0
5308,41217,40,-1.0
5309,41220,20,-1.0
5310,41220,30,-1.0
5311,41221,20,-1.0
5312,41221,30,-1.0
5313,41222,10,-1.0
5314,41222,40,-1.0
5315,41227,10,-1.0
5316,41227,20,-1.0
5317,41229,10,-1.0
5318,41229,20,-1.0
5319,41232,10,-1.0
5320,41232,40,-1.0
5321,41238,10,-1.0
5322,41238,40,-1.0
5323,41240,10,-1.0
5324,41240,40,-1.0
5325,41248,10,-1.0
5326,41250,10,-1.0
5327,41269,10,-1.0
5328,41276,10,-1.0
5329,41283,10,-1.0
5330,41298,10,-1.0
5331,41306,10,-1.0
5332,41306,40,-1.0
5333,41307,20,-1.0
5334,41307,30,-1.0
5335,41309,10,-1.0
5336,41309,20,-1.0
5337,41313,10,-1.0
5338,41313,40,-1.0
5339,41314,20,-1.0
5340,41314,30,-1.0
5341,41325,10,-1.0
5342,41325,40,-1.0
5343,41326,10,-1.0
5344,41326,20,-1.0
5345,41331,10,-1.0
5346,41331,40,-1.0
5347,41335,10,-1.0
5348,41335,20,-1.0
5349,41342,10,-1.0
5350,41342,20,-1.0
5351,41349,10,-1.0
5352,41350,10,-1.0
5353,41350,20,-1.0
5354,41353,20,-1.0
5355,41353,30,-1.0
5356,41364,20,-1.0
5357,41364,30,-1.0
5358,41367,10,-1.0
5359,41367,20,-1.0
5360,41380,10,-1.0
5361,41380,20,-1.0
5362,41382,10,-1.0
5363,41382,20,-1.0
5364,41394,10,-1.0
5365,41394,20,-1.0
5366,41403,10,-1.0
5367,41403,20,-1.0
5368,41417,10,-1.0
5369,41421,10,-1.0
5370,41421,20,-1.0
5371,41423,10,-1.0
5372,41423,40,-1.0
5373,41425,10,-1.0
5374,41425,20,-1.0
5375,41436,10,-1.0
5376,41459,10,-1.0
5377,41459,40,-1.0
5378,41463,10,-1.0
5379,41463,20,-1.0
5380,41464,10,-1.0
5381,41464,40,-1.0
5382,41472,10,-1.0
5383,41474,20,-1.0
5384,41474,30,-1.0
5385,41480,10,-1.0
5386,41532,10,-1.0
5387,41532,40,-1.0
5388,41544,10,-1.0
5389,41544,40,-1.0
5390,41547,10,-1.0
5391,41554,10,-1.0
5392,41574,10,-1.0
5393,41574,40,-1.0
5394,41590,10,-1.0
5395,41590,40,-1.0
5396,41605,10,-1.0
5397,41605,40,-1.0
5398,41623,10,-1.0
5399,41635,10,-1.0
5400,41643,10,-1.0
5401,41643,20,-1.0
5402,41670,10,-1.0
5403,41670,20,-1.0
5404,41671,20,-1.0
5405,41671,30,-1.0
5406,41680,10,-1.0
5407,41680,40,-1.0
5408,41686,20,-1.0
5409,41686,30,-1.0
5410,41687,10,-1.0
5411,41687,20,-1.0
5412,41696,20,-1.0
5413,41696,30,-1.0
5414,41705,10,-1.0
5415,41705,40,-1.0
5416,41706,10,-1.0
5417,41706,40,-1.0
5418,41711,20,-1.0
5419,41711,30,-1.0
5420,41713,10,-1.0
5421,41713,20,-1.0
5422,41721,10,-1.0
5423,41721,40,-1.0
5424,41722,10,-1.0
5425,41722,20,-1.0
5426,41723,10,-1.0
5427,41723,20,-1.0
5428,41754,10,-1.0
5429,41777,10,-1.0
5430,41780,10,-1.0
5431,41780,20,-1.0
5432,41791,10,-1.0
5433,41791,20,-1.0
5434,41797,10,-1.0
5435,41797,20,-1.0
5436,41798,10,-1.0
5437,41800,10,-1.0
5438,41802,10,-1.0
5439,41807,20,-1.0
5440,41828,10,-1.0
5441,41828,20,-1.0
5442,41832,20,-1.0
5443,41832,30,-1.0
5444,41838,10,-1.0
5445,41838,20,-1.0
5446,41844,10,-1.0
5447,41844,40,-1.0
5448,41849,10,-1.0
5449,41849,20,-1.0
5450,41851,10,-1.0
5451,41852,10,-1.0
5452,41852,40,-1.0
5453,41855,20,-1.0
5454,41855,30,-1.0
5455,41868,20,-1.0
5456,41868,30,-1.0
5457,41879,10,-1.0
5458,41879,40,-1.0
5459,41880,10,-1.0
5460,41886,20,-1.0
5461,41886,30,-1.0
5462,41896,10,-1.0
5463,41896,40,-1.0
5464,41899,10,-1.0
5465,41899,20,-1.0
5466,41901,10,-1.0
5467,41906,10,-1.0
5468,41907,10,1.0
5469,41926,10,-1.0
5470,41926,20,-1.0
