,HHID,PN,value
3345,39115,20,1
3346,39115,30,1
3347,39136,10,1
3348,39137,40,-1
3349,39138,10,1
3350,39159,10,1
3351,39159,20,1
3352,39181,10,1
3353,39181,20,-1
3354,39183,10,1
3355,39183,20,1
3356,39184,10,1
3357,39184,20,1
3358,39185,10,1
3359,39185,40,-1
3360,39186,40,-1
3361,39187,20,1
3362,39188,10,-1
3363,39191,20,1
3364,39191,30,1
3365,39196,10,1
3366,39196,40,-1
3367,39221,10,1
3368,39224,10,1
3369,39231,10,1
3370,39233,30,-1
3371,39246,10,1
3372,39256,20,1
3373,39257,10,1
3374,39257,20,1
3375,39260,10,-1
3376,39260,20,1
3377,39268,10,1
3378,39268,11,1
3379,39275,10,1
3380,39275,20,-1
3381,39279,40,1
3382,39316,10,1
3383,39319,20,-1
3384,39319,30,-1
3385,39340,20,1
3386,39341,10,-1
3387,39348,20,1
3388,39348,30,1
3389,39358,10,1
3390,39358,20,1
3391,39361,40,-1
3392,39370,10,1
3393,39370,40,1
3394,39410,10,-1
3395,39411,20,1
3396,39411,30,1
3397,39419,20,1
3398,39419,30,1
3399,39430,10,-1
3400,39430,20,-1
3401,39437,10,1
3402,39437,40,1
3403,39463,10,1
3404,39466,30,1
3405,39466,31,1
3406,39492,10,1
3407,39505,10,1
3408,39505,20,1
3409,39513,10,1
3410,39513,40,-1
3411,39530,10,1
3412,39538,20,1
3413,39538,30,-1
3414,39556,10,-1
3415,39556,20,-1
3416,39557,10,-1
3417,39557,11,1
3418,39558,10,-1
3419,39558,20,-1
3420,39576,10,1
3421,39576,20,1
3422,39582,10,-1
3423,39582,40,1
3424,39583,10,1
3425,39583,40,1
3426,39595,20,1
3427,39595,30,1
3428,39605,10,1
3429,39605,20,1
3430,39607,30,1
3431,39607,20,1
3432,39607,21,1
3433,39626,10,1
3434,39629,10,1
3435,39649,30,1
3436,39654,40,1
3437,39654,10,1
3438,39654,11,1
3439,39670,10,1
3440,39690,10,1
3441,39690,40,1
3442,39753,20,1
3443,39753,30,1
3444,39754,10,1
3445,39754,40,-1
3446,39755,10,-1
3447,39755,20,1
3448,39757,20,1
3449,39760,10,1
3450,39760,40,1
3451,39766,10,1
3452,39775,10,1
3453,39775,20,1
3454,39776,10,-1
3455,39776,40,-1
3456,39779,20,1
3457,39779,30,-1
3458,39783,20,1
3459,39783,30,-1
3460,39784,10,-1
3461,39784,20,-1
3462,39788,40,1
3463,39790,20,-1
3464,39821,10,1
3465,39821,40,1
3466,39875,10,-1
3467,39875,20,1
3468,39879,10,1
3469,39879,20,1
3470,39900,10,1
3471,39900,40,1
3472,39911,10,1
3473,39914,10,-1
3474,39914,20,1
3475,39929,10,1
3476,39929,20,1
3477,39937,10,-1
3478,39937,20,1
3479,39951,10,1
3480,39956,10,1
3481,39956,20,1
3482,39958,10,1
3483,39958,40,-1
3484,39965,10,1
3485,39965,20,1
3486,39969,20,1
3487,39970,10,1
3488,39970,20,1
3489,39972,10,1
3490,39972,20,1
3491,39973,10,1
3492,40011,11,1
3493,40065,20,1
3494,40066,10,1
3495,40081,10,1
3496,40081,20,1
3497,40083,40,1
3498,40108,10,1
3499,40111,10,1
3500,40111,40,-1
3501,40115,20,1
3502,40123,10,1
3503,40126,10,-1
3504,40126,20,-1
3505,40131,10,1
3506,40148,20,1
3507,40148,30,-1
3508,40153,10,1
3509,40153,20,1
3510,40158,10,1
3511,40158,20,1
3512,40158,21,1
3513,40180,10,-1
3514,40180,11,1
3515,40219,10,1
3516,40223,10,1
3517,40223,20,1
3518,40243,10,1
3519,40243,40,-1
3520,40260,10,1
3521,40260,20,1
3522,40276,10,1
3523,40276,20,1
3524,40277,10,-1
3525,40277,20,1
3526,40279,10,-1
3527,40279,40,-1
3528,40280,10,1
3529,40280,40,1
3530,40284,10,1
3531,40293,30,1
3532,40294,10,1
3533,40294,20,1
3534,40311,10,-1
3535,40311,20,1
3536,40323,20,1
3537,40323,21,-1
3538,40326,10,1
3539,40376,10,1
3540,40376,20,1
3541,40388,10,-1
3542,40388,20,1
3543,40398,10,1
3544,40398,11,-1
3545,40401,10,1
3546,40401,11,1
3547,40407,20,1
3548,40407,30,-1
3549,40416,10,1
3550,40420,10,1
3551,40435,20,1
3552,40435,30,1
3553,40438,10,1
3554,40438,40,1
3555,40440,10,-1
3556,40441,10,1
3557,40441,20,1
3558,40447,10,1
3559,40475,10,1
3560,40475,20,1
3561,40503,10,-1
3562,40503,20,-1
3563,40519,20,1
3564,40519,30,1
3565,40552,10,1
3566,40560,10,1
3567,40577,20,1
3568,40605,21,1
3569,40608,10,1
3570,40608,11,1
3571,40609,10,1
3572,40609,20,1
3573,40610,30,1
3574,40621,20,1
3575,40623,10,-1
3576,40623,20,-1
3577,40632,10,1
3578,40632,40,1
3579,40651,10,1
3580,40651,40,1
3581,40669,20,1
3582,40669,30,-1
3583,40677,40,1
3584,40679,20,1
3585,40679,30,1
3586,40692,10,1
3587,40692,40,-1
3588,40711,10,1
3589,40711,40,1
3590,40717,10,1
3591,40717,20,1
3592,40718,10,1
3593,40718,20,1
3594,40737,20,1
3595,40737,30,1
3596,40761,10,1
3597,40761,40,1
3598,40778,10,1
3599,40782,20,-1
3600,40782,30,1
3601,40785,10,1
3602,40785,20,1
3603,40795,30,1
3604,40829,11,1
3605,40870,10,1
3606,40870,11,1
3607,40875,10,1
3608,40875,40,1
3609,40888,20,1
3610,40888,30,-1
3611,40905,10,1
3612,40905,20,-1
3613,40908,10,-1
3614,40908,11,-1
3615,40913,10,1
3616,40913,20,1
3617,40917,10,-1
3618,40917,11,1
3619,40918,20,-1
3620,40918,30,-1
3621,40919,20,1
3622,40928,10,1
3623,40929,20,-1
3624,40929,30,1
3625,40930,10,1
3626,40964,20,1
3627,40964,30,-1
3628,40967,10,1
3629,40983,10,1
3630,40993,10,1
3631,40993,40,1
3632,41018,10,1
3633,41018,20,1
3634,41027,10,1
3635,41027,20,1
3636,41037,10,-1
3637,41037,40,1
3638,41043,10,1
3639,41043,40,1
3640,41046,10,1
3641,41046,20,1
3642,41047,10,1
3643,41051,40,1
3644,41059,10,1
3645,41059,20,-1
3646,41067,10,1
3647,41067,40,1
3648,41076,10,1
3649,41077,10,1
3650,41077,20,1
3651,41098,10,1
3652,41119,10,-1
3653,41119,20,-1
3654,41122,20,-1
3655,41122,30,1
3656,41123,20,1
3657,41123,30,-1
3658,41129,10,1
3659,41129,20,-1
3660,41141,10,1
3661,41141,20,-1
3662,41157,10,1
3663,41157,11,1
3664,41166,10,1
3665,41170,10,1
3666,41173,10,1
3667,41173,20,1
3668,41179,40,1
3669,41188,20,1
3670,41188,30,1
3671,41189,20,1
3672,41189,30,1
3673,41193,10,1
3674,41220,20,1
3675,41220,30,1
3676,41222,10,-1
3677,41222,40,-1
3678,41227,10,-1
3679,41227,20,1
3680,41229,10,1
3681,41229,20,1
3682,41232,10,1
3683,41232,40,-1
3684,41238,10,1
3685,41238,40,1
3686,41240,10,1
3687,41250,10,1
3688,41269,10,1
3689,41283,10,1
3690,41306,10,-1
3691,41306,40,-1
3692,41309,10,-1
3693,41309,20,1
3694,41313,10,1
3695,41313,40,1
3696,41314,20,1
3697,41314,30,1
3698,41325,10,1
3699,41325,40,-1
3700,41326,20,1
3701,41335,20,1
3702,41342,10,-1
3703,41342,20,-1
3704,41350,10,1
3705,41350,20,1
3706,41364,20,-1
3707,41364,30,-1
3708,41367,10,1
3709,41367,20,1
3710,41380,10,1
3711,41380,20,-1
3712,41382,10,1
3713,41382,20,1
3714,41403,10,1
3715,41403,20,1
3716,41417,10,1
3717,41417,11,-1
3718,41423,10,1
3719,41423,11,1
3720,41423,40,1
3721,41423,41,1
3722,41425,10,1
3723,41436,10,1
3724,41436,11,1
3725,41463,10,1
3726,41463,20,1
3727,41474,20,-1
3728,41474,30,1
3729,41480,10,1
3730,41532,10,1
3731,41532,40,1
3732,41544,10,1
3733,41544,40,1
3734,41547,10,1
3735,41574,40,1
3736,41590,40,1
3737,41590,41,1
3738,41605,40,1
3739,41623,10,1
3740,41670,10,1
3741,41670,20,1
3742,41686,20,1
3743,41686,30,1
3744,41687,10,1
3745,41687,20,1
3746,41696,30,1
3747,41706,10,-1
3748,41706,40,1
3749,41711,20,1
3750,41711,30,1
3751,41713,10,1
3752,41754,10,1
3753,41777,10,1
3754,41780,10,-1
3755,41791,20,1
3756,41797,20,1
3757,41798,10,1
3758,41800,10,1
3759,41828,20,1
3760,41838,10,1
3761,41838,20,1
3762,41844,10,1
3763,41844,40,1
3764,41849,10,-1
3765,41849,20,1
3766,41852,10,-1
3767,41855,30,1
3768,41855,31,1
3769,41868,20,1
3770,41868,30,1
3771,41879,10,-1
3772,41879,40,-1
3773,41880,10,1
3774,41886,20,1
3775,41886,30,1
3776,41896,10,-1
3777,41896,40,1
3778,41901,10,1
3779,41906,10,1
3780,41907,10,1
3781,41926,10,1
3782,41926,20,1
3783,41942,10,1
3784,41942,40,1
3785,41953,10,1
3786,41953,40,1
3787,41977,10,1
3788,41979,10,-1
3789,41979,20,1
3790,41994,10,1
3791,42001,10,1
3792,42005,10,1
3793,42005,40,-1
3794,42050,20,1
3795,42062,10,1
3796,42062,20,1
3797,42071,10,1
3798,42098,10,1
3799,42120,10,1
3800,42123,10,1
3801,42123,11,1
3802,42125,10,1
3803,42137,40,1
3804,42145,10,1
3805,42145,40,1
3806,42151,10,1
3807,42151,40,1
3808,42155,10,1
3809,42155,40,1
3810,42157,20,1
3811,42157,30,1
3812,42161,20,1
3813,42161,30,1
3814,42164,10,1
3815,42164,40,1
3816,42165,10,1
3817,42165,40,-1
3818,42187,10,1
3819,42187,40,1
3820,42240,10,1
3821,42248,10,1
3822,42248,40,1
3823,42263,10,1
3824,42277,10,1
3825,42281,10,-1
3826,42285,10,1
3827,42286,20,1
3828,42286,30,1
3829,42291,10,1
3830,42294,20,1
3831,42294,30,1
3832,42304,40,1
3833,42304,10,1
3834,42311,20,1
3835,42327,10,1
3836,42327,20,1
3837,42336,10,1
3838,42336,20,1
3839,42337,10,1
3840,42355,20,1
3841,42402,10,-1
3842,42402,40,-1
3843,42407,10,1
3844,42407,20,1
3845,42491,10,1
3846,42491,20,1
3847,42493,10,-1
3848,42493,20,-1
3849,42496,10,1
3850,42496,20,-1
3851,42503,10,1
3852,42503,20,-1
3853,42529,20,-1
3854,42529,30,1
3855,42534,20,1
3856,42534,30,1
3857,42539,10,-1
3858,42546,10,1
3859,42556,10,1
3860,42559,10,-1
3861,42559,40,-1
3862,42565,10,-1
3863,42568,10,1
3864,42583,10,1
3865,42583,40,1
3866,42603,10,-1
3867,42633,21,1
3868,42645,10,-1
3869,42645,20,1
3870,42656,10,-1
3871,42667,20,1
3872,42667,30,1
3873,42683,20,1
3874,42683,21,1
3875,42686,10,1
3876,42704,40,
3877,42734,10,1
3878,42739,20,1
3879,42753,10,-1
3880,42753,20,-1
3881,42758,11,-1
3882,42776,10,1
3883,42776,20,1
3884,42814,10,-1
3885,42814,20,-1
3886,42824,10,1
3887,42824,20,1
3888,42828,10,1
3889,42828,40,1
3890,42833,10,1
3891,42833,40,1
3892,42840,30,1
3893,42842,20,-1
3894,42842,30,-1
3895,42844,10,1
3896,42844,20,-1
3897,42846,10,-1
3898,42846,11,1
3899,42874,10,1
3900,42884,10,-1
3901,42887,30,1
3902,42913,20,1
3903,42938,10,1
3904,42938,11,1
3905,42941,20,1
3906,42941,30,1
3907,42943,10,1
3908,42943,20,-1
3909,42946,10,-1
3910,42946,20,-1
3911,42955,10,1
3912,42973,10,1
3913,43027,10,1
3914,43047,10,1
3915,43047,20,1
3916,43052,10,1
3917,43075,30,1
3918,43113,20,-1
3919,43117,10,-1
3920,43122,10,1
3921,43131,10,1
3922,43151,10,1
3923,43179,10,1
3924,43193,20,1
3925,43225,10,1
3926,43231,10,-1
3927,43231,20,-1
3928,43257,10,1
3929,43257,20,1
3930,43277,20,1
3931,43284,10,1
3932,43284,20,1
3933,43292,10,-1
3934,43292,40,1
3935,43295,10,1
3936,43295,12,1
3937,43295,11,1
3938,43298,40,1
3939,43298,41,1
3940,43318,10,1
3941,43342,10,1
3942,43347,10,1
3943,43350,10,1
3944,43354,10,1
3945,43354,40,1
3946,43362,10,1
3947,43372,10,1
3948,43372,20,1
3949,43381,41,1
3950,43381,10,-1
3951,43381,11,1
3952,43381,40,1
3953,43387,10,1
3954,43407,30,1
3955,43407,31,1
3956,43430,10,1
3957,43439,10,-1
3958,43439,11,1
3959,43459,10,1
3960,43459,40,1
3961,43460,10,1
3962,43468,10,1
3963,43468,40,1
3964,43471,10,1
3965,43493,10,1
3966,43493,20,1
3967,43494,10,1
3968,43494,20,1
3969,43497,10,1
3970,43512,10,1
3971,43512,20,1
3972,43513,10,1
3973,43513,40,1
3974,43520,20,1
3975,43520,30,1
3976,43525,10,1
3977,43525,20,1
3978,43532,20,1
3979,43544,10,1
3980,43560,10,1
3981,43564,20,-1
3982,43564,30,1
3983,43586,10,1
3984,43586,20,-1
3985,43587,20,1
3986,43601,10,1
3987,43601,20,1
3988,43603,10,1
3989,43606,20,1
3990,43606,30,1
3991,43627,10,1
3992,43628,10,1
3993,43628,20,1
3994,43652,10,-1
3995,43652,20,1
3996,43660,10,1
3997,43718,10,1
3998,43762,10,1
3999,43763,10,1
4000,43763,20,1
4001,43764,10,1
4002,43764,12,1
4003,43767,20,1
4004,43767,30,-1
4005,43769,10,-1
4006,43769,20,1
4007,43771,10,1
4008,43771,40,1
4009,43779,10,-1
4010,43779,20,-1
4011,43785,10,-1
4012,43785,20,1
4013,43787,10,-1
4014,43787,20,-1
4015,43800,20,1
4016,43800,30,-1
4017,43806,10,1
4018,43809,10,1
4019,43809,20,1
4020,43811,20,1
4021,43811,30,-1
4022,43813,10,1
4023,43837,10,1
4024,43849,10,-1
4025,43849,20,1
4026,43870,10,1
4027,43870,20,-1
4028,43873,10,1
4029,43890,10,-1
4030,43890,20,1
4031,43893,20,1
4032,43893,30,1
4033,43906,10,1
4034,43906,20,1
4035,43912,10,-1
4036,43912,20,-1
4037,43926,10,1
4038,43926,40,1
4039,43943,10,1
4040,43943,20,1
4041,43956,10,1
4042,43956,40,1
4043,43957,10,1
4044,43958,20,1
4045,43977,10,1
4046,43977,20,-1
4047,43981,10,1
4048,43981,20,1
4049,43984,10,1
4050,44003,30,1
4051,44027,20,-1
4052,44027,30,1
4053,44041,10,1
4054,44041,11,1
4055,44046,20,1
4056,44046,30,1
4057,44051,10,1
4058,44051,20,1
4059,44056,10,1
4060,44067,20,-1
4061,44067,30,1
4062,44075,10,1
4063,44075,20,1
4064,44080,10,-1
4065,44080,20,1
4066,44095,10,1
4067,44095,20,1
4068,44101,10,1
4069,44104,10,1
4070,44104,20,1
4071,44109,20,1
4072,44109,22,1
4073,44135,10,-1
4074,44135,40,1
4075,44141,20,1
4076,44141,30,1
4077,44144,11,1
4078,44145,10,1
4079,44145,20,1
4080,44149,10,-1
4081,44149,40,1
4082,44153,10,1
4083,44153,40,1
4084,44169,20,1
4085,44169,30,1
4086,44169,31,-1
4087,44173,10,1
4088,44176,10,1
4089,44192,40,1
4090,44192,10,1
4091,44192,11,1
4092,44202,20,1
4093,44204,10,1
4094,44211,40,1
4095,44224,10,1
4096,44224,40,1
4097,44260,10,1
4098,44260,20,1
4099,44266,20,1
4100,44266,30,1
4101,44271,20,1
4102,44271,30,1
4103,44271,31,-1
4104,44279,10,1
4105,44296,10,1
4106,44300,10,1
4107,44300,20,1
4108,44303,10,1
4109,44303,11,1
4110,44307,10,1
4111,44307,40,1
4112,44311,10,1
4113,44319,10,1
4114,44319,20,1
4115,44334,10,1
4116,44336,20,1
4117,44336,30,1
4118,44350,40,1
4119,44354,10,1
4120,44363,10,-1
4121,44363,20,-1
4122,44369,20,1
4123,44369,30,1
4124,44385,10,-1
4125,44385,20,-1
4126,44390,20,1
4127,44391,10,1
4128,44392,10,-1
4129,44392,20,1
4130,44406,10,-1
4131,44406,40,1
4132,44417,20,1
4133,44418,10,-1
4134,44418,40,1
4135,44420,20,1
4136,44420,30,1
4137,44427,20,1
4138,44438,10,-1
4139,44438,40,1
4140,44469,10,1
4141,44469,40,1
4142,44503,10,1
4143,44503,20,1
4144,44506,10,-1
4145,44506,40,-1
4146,44509,10,1
4147,44517,10,1
4148,44517,20,1
4149,44522,10,1
4150,44522,40,1
4151,44535,10,-1
4152,44535,20,1
4153,44580,10,1
4154,44580,11,1
4155,44595,10,-1
4156,44595,20,-1
4157,44598,10,-1
4158,44598,40,1
4159,44600,10,1
4160,44600,40,1
4161,44602,10,1
4162,44604,20,1
4163,44604,10,1
4164,44604,11,1
4165,44645,10,1
4166,44645,20,1
4167,44647,20,1
4168,44647,10,1
4169,44647,11,1
4170,44651,11,1
4171,44658,10,1
4172,44666,10,1
4173,44679,10,1
4174,44681,40,1
4175,44681,41,1
4176,44695,20,1
4177,44710,20,1
4178,44717,10,-1
4179,44734,10,1
4180,44734,20,1
4181,44737,30,1
4182,44739,10,1
4183,44748,20,1
4184,44748,30,1
4185,44751,10,-1
4186,44754,10,1
4187,44754,20,1
4188,44764,10,1
4189,44764,12,1
4190,44764,11,1
4191,44766,20,1
4192,44766,30,1
4193,44813,10,-1
4194,44813,40,-1
4195,44815,10,-1
4196,44815,20,1
4197,44817,10,-1
4198,44817,20,-1
4199,44836,10,1
4200,44836,40,1
4201,44843,10,1
4202,44843,20,1
4203,44854,10,1
4204,44854,20,1
4205,44855,10,-1
4206,44855,11,-1
4207,44878,20,1
4208,44883,20,1
4209,44883,21,1
4210,44895,10,1
4211,44895,20,1
4212,44896,10,1
4213,44902,10,1
4214,44910,10,-1
4215,44910,20,1
4216,44917,10,1
4217,44919,10,-1
4218,44919,20,1
4219,44934,10,-1
4220,44955,10,1
4221,44957,20,1
4222,44957,21,1
4223,44959,10,1
4224,44975,20,1
4225,44977,40,-1
4226,44977,10,1
4227,44989,10,1
4228,44992,10,-1
4229,44994,20,1
4230,44994,30,1
4231,45000,20,1
4232,45000,30,1
4233,45027,10,1
4234,45027,40,1
4235,45029,20,1
4236,45057,30,1
4237,45060,10,1
4238,45081,10,-1
4239,45081,11,-1
4240,45100,10,1
4241,45100,20,-1
4242,45106,20,1
4243,45107,10,1
4244,45107,40,-1
4245,45109,10,-1
4246,45109,40,1
4247,45133,10,1
4248,45133,20,-1
4249,45147,10,-1
4250,45147,20,1
4251,45156,20,-1
4252,45156,21,-1
4253,45168,20,1
4254,45172,20,1
4255,45173,10,1
4256,45173,20,-1
4257,45175,10,1
4258,45181,10,1
4259,45182,10,1
4260,45183,10,1
4261,45196,10,1
4262,45209,20,1
4263,45213,20,1
4264,45213,30,-1
4265,45216,10,1
4266,45216,40,1
4267,45217,10,1
4268,45225,10,1
4269,45225,20,1
4270,45231,10,1
4271,45231,20,1
4272,45235,10,-1
4273,45235,20,1
4274,45236,20,1
4275,45265,10,1
4276,45266,10,1
4277,45266,20,1
4278,45276,20,1
4279,45277,10,1
4280,45302,10,-1
4281,45302,20,1
4282,45326,10,1
4283,45329,10,1
4284,45333,10,1
4285,45333,20,-1
4286,45337,10,-1
4287,45354,10,-1
4288,45354,11,-1
4289,45356,10,-1
4290,45356,20,1
4291,45367,20,1
4292,45371,10,1
4293,45373,10,1
4294,45374,10,1
4295,45376,10,1
4296,45376,20,1
4297,45378,10,-1
4298,45397,40,1
4299,45397,41,-1
4300,45397,10,-1
4301,45399,10,-1
4302,45399,20,-1
4303,45400,10,-1
4304,45400,40,-1
4305,45406,10,-1
4306,45413,20,-1
4307,45433,10,1
4308,45433,11,-1
4309,45434,20,1
4310,45434,30,-1
4311,45438,10,1
4312,45439,20,1
4313,45439,30,1
4314,45442,10,1
4315,45443,11,-1
4316,45443,20,1
4317,45445,10,1
4318,45445,20,1
4319,45457,10,1
4320,45474,10,1
4321,45498,10,1
4322,45500,10,-1
4323,45500,40,-1
4324,45505,20,1
4325,45509,10,1
4326,45509,20,-1
4327,45531,10,1
4328,45531,40,1
4329,45555,10,1
4330,45555,20,-1
4331,45565,10,1
4332,45565,40,1
4333,45570,10,-1
4334,45570,40,1
4335,45585,10,1
4336,45589,30,1
4337,45604,10,-1
4338,45604,20,1
4339,45606,10,-1
4340,45606,20,1
4341,45612,10,-1
4342,45612,20,1
4343,45613,10,1
4344,45613,40,1
4345,45630,10,1
4346,45630,20,1
4347,45630,22,-1
4348,45630,21,1
4349,45687,10,1
4350,45695,10,-1
4351,45695,40,-1
4352,45699,10,-1
4353,45699,20,-1
4354,45700,10,1
4355,45709,10,1
4356,45739,10,1
4357,45739,40,-1
4358,45742,10,1
4359,45742,20,1
4360,45746,10,1
4361,45746,40,1
4362,45749,10,1
4363,45749,20,1
4364,45750,10,1
4365,45750,40,1
4366,45781,40,1
4367,45786,10,-1
4368,45786,20,1
4369,45848,10,1
4370,45867,10,-1
4371,45867,20,-1
4372,45870,10,-1
4373,45870,20,-1
4374,45885,20,1
4375,45895,10,-1
4376,45895,20,-1
4377,45922,10,-1
4378,45922,40,-1
4379,45923,10,-1
4380,45923,20,-1
4381,45931,10,-1
4382,45931,40,-1
4383,45943,10,1
4384,45944,10,1
4385,45944,20,1
4386,45949,10,1
4387,45949,20,-1
4388,45971,20,1
4389,45971,21,1
4390,45971,30,1
4391,45982,10,-1
4392,45982,40,-1
4393,45984,10,-1
4394,45984,20,1
4395,45992,10,-1
4396,45992,40,1
4397,45997,10,-1
4398,45998,10,-1
4399,45998,40,1
4400,46012,10,-1
4401,46012,11,1
4402,46074,10,1
4403,46074,20,-1
4404,46109,20,1
4405,46119,30,1
4406,46119,40,1
4407,46131,10,1
4408,46131,20,1
4409,46135,10,1
4410,46138,10,-1
4411,46138,20,-1
4412,46146,10,-1
4413,46146,20,-1
4414,46163,10,1
4415,46165,10,1
4416,46187,10,-1
4417,46188,10,-1
4418,46188,11,-1
4419,46219,20,1
4420,46219,30,1
4421,46226,10,-1
4422,46226,40,-1
4423,46252,20,-1
4424,46252,30,-1
4425,46283,10,1
4426,46283,40,1
4427,46291,10,1
4428,46291,20,1
4429,46316,10,1
4430,46319,10,1
4431,46319,11,1
4432,46321,10,1
4433,46322,10,-1
4434,46331,10,1
4435,46374,10,1
4436,46379,10,1
4437,46379,20,1
4438,46384,10,1
4439,46384,20,1
4440,46391,10,1
4441,46391,40,1
4442,46394,10,-1
4443,46394,11,-1
4444,46423,10,1
4445,46440,10,-1
4446,46441,10,1
4447,46441,20,1
4448,46443,10,1
4449,46443,20,-1
4450,46485,20,1
4451,46485,30,1
4452,46493,10,1
4453,46493,40,1
4454,46555,20,1
4455,46555,30,1
4456,46558,10,1
4457,46558,20,1
4458,46559,10,-1
4459,46559,20,-1
4460,46569,10,-1
4461,46569,40,1
4462,46571,10,1
4463,46583,10,-1
4464,46583,11,-1
4465,46602,10,1
4466,46614,20,-1
4467,46614,10,1
4468,46627,40,1
4469,46633,10,1
4470,46633,40,1
4471,46641,20,-1
4472,46641,30,1
4473,46668,10,1
4474,46668,40,1
4475,46686,20,1
4476,46686,30,1
4477,46697,10,1
4478,46750,10,-1
4479,46754,10,1
4480,46760,10,1
4481,46760,20,1
4482,46769,10,1
4483,46769,40,1
4484,46777,10,1
4485,46777,40,1
4486,46787,10,1
4487,46787,11,1
4488,46793,10,1
4489,46793,40,-1
4490,46796,10,1
4491,46796,20,1
4492,46798,20,1
4493,46798,30,1
4494,46803,20,1
4495,46806,10,1
4496,46806,20,1
4497,46811,20,1
4498,46814,10,-1
4499,46814,40,1
4500,46821,10,1
4501,46821,11,1
4502,46830,10,-1
4503,46933,20,-1
4504,46933,30,-1
4505,46945,10,-1
4506,46945,20,1
4507,46960,10,1
4508,46960,20,1
4509,46972,10,1
4510,46972,40,1
4511,47009,10,-1
4512,47009,20,-1
4513,47030,20,1
4514,47030,30,1
4515,47057,10,1
4516,47061,10,1
4517,47061,40,1
4518,47071,10,1
4519,47074,20,1
4520,47130,10,1
4521,47130,40,1
4522,47132,10,-1
4523,47132,11,-1
4524,47136,20,-1
4525,47136,21,1
4526,47136,30,-1
4527,47140,10,1
4528,47140,40,1
4529,47142,10,1
4530,47148,11,1
4531,47163,10,1
4532,47168,10,-1
4533,47192,10,1
4534,47192,20,1
4535,47193,10,1
4536,47193,20,1
4537,47199,20,-1
4538,47199,30,-1
4539,47230,10,-1
4540,47230,40,1
4541,47241,10,1
4542,47241,11,1
4543,47242,10,1
4544,47242,20,1
4545,47254,10,-1
4546,47254,40,1
4547,47255,10,-1
4548,47255,20,-1
4549,47295,10,1
4550,47295,20,1
4551,47320,20,-1
4552,47320,30,1
4553,47344,20,1
4554,47344,30,1
4555,47367,30,1
4556,47367,31,1
4557,47368,10,1
4558,47368,40,1
4559,47378,10,-1
4560,47378,20,1
4561,47382,20,1
4562,47382,30,1
4563,47387,10,1
4564,47387,40,1
4565,47392,10,1
4566,47392,11,1
4567,47403,10,1
4568,47403,20,1
4569,47404,20,1
4570,47404,30,1
4571,47415,10,1
4572,47415,40,1
4573,47418,10,1
4574,47445,20,-1
4575,47458,40,1
4576,47458,11,-1
4577,47477,20,1
4578,47477,30,1
4579,47484,10,-1
4580,47484,40,1
4581,47495,10,-1
4582,47495,11,1
4583,47510,10,-1
4584,47510,11,-1
4585,47514,10,-1
4586,47514,20,-1
4587,47515,10,1
4588,47515,20,1
4589,47533,30,1
4590,47535,10,1
4591,47535,11,-1
4592,47555,20,-1
4593,47565,10,1
4594,47578,10,1
4595,47578,20,1
4596,47579,20,1
4597,47579,30,1
4598,47582,10,1
4599,47582,11,1
4600,47583,10,1
4601,47583,20,-1
4602,47591,10,-1
4603,47591,40,-1
4604,47592,20,1
4605,47592,30,1
4606,47596,10,1
4607,47596,11,1
4608,47602,10,1
4609,47602,20,1
4610,47604,20,1
4611,47604,30,1
4612,47610,10,1
4613,47610,40,-1
4614,47619,10,-1
4615,47619,40,1
4616,47626,10,1
4617,47630,10,1
4618,47630,12,-1
4619,47630,11,1
4620,47654,30,1
4621,47654,31,-1
4622,47654,21,1
4623,47660,10,1
4624,47660,20,1
4625,47664,20,1
4626,47675,30,1
4627,47675,40,1
4628,47679,20,1
4629,47680,10,1
4630,47680,20,1
4631,47683,20,1
4632,47683,30,1
4633,47697,20,1
4634,47699,10,-1
4635,47699,40,-1
4636,47704,10,-1
4637,47704,20,-1
4638,47707,10,1
4639,47707,20,1
4640,47709,20,1
4641,47709,30,1
4642,47711,20,-1
4643,47711,21,-1
4644,47718,10,1
4645,47718,20,1
4646,47720,20,1
4647,47720,30,1
4648,47724,10,-1
4649,47724,40,1
4650,47726,20,1
4651,47726,30,1
4652,47751,10,1
4653,47764,20,1
4654,47764,22,1
4655,47764,10,1
4656,47764,11,1
4657,47787,10,1
4658,47831,10,-1
4659,47848,10,1
4660,47848,40,1
4661,47855,10,1
4662,47855,20,-1
4663,47902,20,1
4664,47909,10,1
4665,47926,20,-1
4666,47926,21,1
4667,47945,10,1
4668,47992,10,1
4669,48013,20,1
4670,48013,30,1
4671,48017,20,1
4672,48018,10,-1
4673,48018,20,1
4674,48068,10,1
4675,48091,10,1
4676,48091,20,1
4677,48103,10,1
4678,48111,10,1
4679,48111,40,1
4680,48114,10,1
4681,48124,10,-1
4682,48124,20,1
4683,48131,10,1
4684,48131,40,1
4685,48135,10,1
4686,48174,20,-1
4687,48228,10,1
4688,48228,20,1
4689,48239,40,1
4690,48239,41,1
4691,48248,10,1
4692,48248,20,1
4693,48250,10,1
4694,48255,20,1
4695,48275,20,1
4696,48276,10,1
4697,48314,20,-1
4698,48314,30,1
4699,48327,10,1
4700,48327,20,1
4701,48328,10,1
4702,48328,20,1
4703,48356,20,1
4704,48360,10,1
4705,48401,20,1
4706,48401,30,1
4707,48404,10,1
4708,48404,40,1
4709,48405,20,1
4710,48405,30,1
